,5th_eps_pipe_comp,16th_eps_pipe_comp,50th_eps_pipe_comp,84th_eps_pipe_comp,95th_eps_pipe_comp,mean_eps_pipe_comp
segment_21755,0.0,0.0,0.0,0.0,0.0,0.0
segment_22182,1.77875e-06,3.3175e-06,5.9125e-06,1.47725e-05,3.35e-05,1.02875e-05
segment_22296,0.0,0.0,0.0002895,0.0083075,0.03235,0.0058225
segment_22795,0.0,0.0,0.00224475,0.02535,0.0616,0.01213
segment_22860,0.0,0.0,0.0,0.0,0.0,0.0
segment_23102,0.0,0.0,0.00148475,0.0217,0.061425,0.0117125
segment_23493,0.0,0.0,2.0835e-05,0.00044225,0.00126375,0.0002815
segment_24253,0.0,0.0,0.0028775,0.033075,0.083075,0.01617
segment_24269,0.0,0.0,0.0026725,0.031175,0.0801,0.0153975
segment_24353,0.0,0.0,0.00215875,0.0278,0.074025,0.014065
segment_25075,0.0,0.0,0.0,9.785e-07,1.303e-06,3.5275e-07
segment_25099,0.0,0.0,0.0,2.334e-06,3.095e-06,8.41e-07
segment_25188,0.0,0.0,0.0,0.0,0.0,0.0
segment_25681,0.0,0.0,0.0,0.0001473,0.0002505,7.165e-05
segment_25715,0.0,0.0,0.0,0.0,0.0,0.0
segment_26167,0.0,0.0,0.0,0.0,0.0,0.0
segment_26187,0.0,0.0,8.5375e-08,2.795e-06,5.345e-06,1.60175e-06
segment_26348,0.0,0.0,5.0775e-06,0.00032075,0.00068725,0.00017395
segment_26919,0.0,0.0,0.0,0.0,0.0,0.0
segment_26993,0.0,0.0,0.00154975,0.02201,0.06355,0.01205
segment_27055,0.0,0.0,0.0029725,0.0325,0.078925,0.0157575
segment_27505,0.0,0.0,1.84825e-05,0.0003945,0.0011525,0.0002545
segment_27620,0.0,0.0,6.765e-06,0.000274,0.00059775,0.0001503
segment_28395,0.0,0.0,0.00025125,0.0095475,0.038425,0.006885
segment_28881,2.0755e-05,3.1975e-05,6.4425e-05,0.00010965,0.000157075,7.25e-05
segment_28969,0.0,9.1425e-08,6.4875e-07,2.40775e-06,4.935e-06,1.3505e-06
segment_29707,4.8725e-06,8.9675e-06,1.831e-05,3.1625e-05,4.3175e-05,2.03425e-05
segment_29747,0.0,0.0,2.45525e-05,0.000424,0.00113325,0.0002605
segment_29776,2.715e-05,3.5375e-05,4.955e-05,6.4825e-05,7.5475e-05,5.055e-05
segment_29926,0.0,0.0,0.0,0.0010435,0.0073425,0.0015785
segment_29970,0.0,0.0,0.0,0.0,0.0,0.0
segment_29986,0.0,0.0,0.0,0.0,0.0,0.0
segment_30133,0.0,0.0,0.0,0.0,0.0,0.0
segment_30303,6.48e-07,1.01025e-06,1.96225e-06,3.385e-06,4.83e-06,2.24525e-06
segment_30508,0.0,0.0,0.0019765,0.0225075,0.05465,0.0108075
segment_30879,0.0,0.0,0.0,2.745e-06,3.5525e-06,1.0275e-06
segment_31076,0.0,0.0,2.00025e-07,3.48e-05,6.345e-05,1.77e-05
segment_31097,0.0,0.0,3.61e-06,6.8575e-05,0.000195525,4.35e-05
segment_31386,0.0,0.0,0.0,2.92e-06,3.8e-06,1.1005e-06
segment_32261,0.0,0.0,3.4825e-07,0.00020245,0.000354,0.000131125
segment_32342,0.0,0.0,0.0,6.86e-09,1.35275e-08,3.55e-09
segment_32403,0.0,0.0,0.0,0.0,0.0,0.0
segment_33113,0.0,0.0,0.00184975,0.0192675,0.042475,0.0088325
segment_33621,0.0,0.0,0.0,8.9725e-06,1.19925e-05,3.4075e-06
segment_33663,0.0,0.0,3.41e-05,0.00028175,0.0007575,0.00017335
segment_33782,0.0,0.0,0.0,0.0,0.0,0.0
segment_34037,0.0,0.0,4.5825e-06,0.00013245,0.00023585,6.345e-05
segment_34221,0.0,0.0,0.0,0.0,0.0,0.0
segment_34441,0.0,0.0,0.0014435,0.01506,0.036375,0.00719
segment_34514,0.0,0.0,0.0,0.00068675,0.007175,0.001281
segment_34931,0.0,0.0,0.0,0.0,0.0,0.0
segment_35040,0.0,0.0,0.000329,0.0036375,0.01237,0.002259
segment_35170,0.0,0.0,0.0,0.00045275,0.001465,0.000455
segment_35170,0.0,0.0,0.0,0.00044175,0.0013155,0.00043475
segment_35215,0.0,0.0,0.0,0.00044425,0.0013325,0.00043725
segment_35439,0.0,0.0,0.000221175,0.0012175,0.0040425,0.0007995
segment_35607,0.0,0.0,0.00031675,0.0037225,0.0137775,0.00246225
segment_35874,0.0,0.0,0.0,0.0,0.0,0.0
segment_36285,0.0,0.0,0.0,0.0,0.0,0.0
segment_36602,0.0,0.0,1.2605e-10,8.5525e-09,1.6755e-08,4.43e-09
segment_36783,0.0,0.0,0.000186725,0.00102475,0.00343,0.0006725
segment_36967,0.0,0.0,0.0,0.0,0.0,0.0
segment_37090,0.0,0.0,1.22125e-06,3.755e-05,5.715e-05,1.59925e-05
segment_37202,0.0,0.0,0.0,0.0,0.0,0.0
segment_37211,0.0,0.0,0.0,0.0,0.0,0.0
segment_37288,0.0,0.0,5.16e-08,2.168e-06,4.12e-06,1.2605e-06
segment_38154,0.0,0.0,0.0,1.1115e-05,1.488e-05,4.2175e-06
segment_38190,0.0,0.0,0.0,3.425e-06,4.4975e-06,1.264e-06
segment_39367,0.0,0.0,0.0016625,0.0183225,0.042375,0.0086725
segment_39730,0.0,0.0,0.0,0.0,0.0,0.0
segment_39934,0.0,0.0,0.00214925,0.0213175,0.04825,0.0098375
segment_40013,0.0,0.0,0.0,0.0,0.0,0.0
segment_40102,0.0,0.0,0.000436,0.00511,0.0173775,0.0031575
segment_40358,0.0,0.0,0.0013535,0.0169,0.0446,0.0087
segment_40761,0.0,0.0,0.003165,0.031,0.06755,0.0140675
segment_40941,0.0,0.0,0.0,1.12225e-05,1.48975e-05,4.2375e-06
segment_41037,0.0,0.0,4.4925e-07,5.2675e-05,7.975e-05,2.22575e-05
segment_41065,0.0,0.0,0.00130325,0.0168575,0.0466,0.0089575
segment_41418,0.0,0.0,0.0,0.0,0.0,0.0
segment_41631,0.0,0.0,0.00019695,0.0010005,0.003355,0.000688
segment_41695,4.615e-05,6.86e-05,0.000125875,0.000223575,0.00032025,0.00014755
segment_42375,0.0,0.0,0.0,0.0,0.0,0.0
segment_42431,0.0,0.0,0.0,0.00086575,0.00389,0.0010305
segment_42518,0.0,0.0,0.0,0.0,0.0,0.0
segment_42651,0.0,0.0,0.0,0.0,0.0,0.0
segment_43207,0.0,0.0,0.00247875,0.023935,0.056625,0.01129
segment_43690,0.0,0.0,0.000375,0.00200725,0.006485,0.00128525
segment_43747,4.945e-05,0.00013235,0.00026775,0.00044375,0.00059475,0.0002895
segment_44171,0.0,0.0,9.865e-07,7.7625e-05,0.000113625,3.215e-05
segment_44281,0.0,0.0,1.494e-06,9.96e-05,0.000158425,4.3325e-05
segment_44547,0.0,0.0,6.97e-06,0.0001679,0.0002755,7.5525e-05
segment_45019,0.0,0.0,0.0,4.815e-05,6.6975e-05,1.89975e-05
segment_45871,0.0,0.0,0.0,9.9825e-06,1.3315e-05,3.725e-06
segment_45993,0.0,0.0,0.0,3.55e-05,4.87e-05,1.374e-05
segment_46050,0.0,0.0,0.0,0.0,0.0,0.0
segment_46264,0.0,0.0,4.25e-05,0.00041475,0.00093175,0.0002336
segment_46601,0.0,0.0,0.0,0.0,0.0,0.0
segment_47010,0.0,0.0,6.18e-05,0.00052625,0.00145175,0.0003305
segment_47376,0.0,0.0,0.0,4.9525e-06,6.4575e-06,1.78725e-06
segment_47421,0.0,0.0,0.0,1.08425e-05,1.4095e-05,3.94e-06
segment_47580,0.0,0.0,7.3825e-06,0.000191525,0.000335,9.0175e-05
segment_48147,0.0,0.0,1.28625e-05,0.0004925,0.0009855,0.000383
segment_48397,0.0,0.0,4.6175e-06,0.000117875,0.000193475,5.2825e-05
segment_48488,3.3725e-05,6.83e-05,0.0001578,0.00036825,0.00064425,0.0002216
segment_48776,1.739e-05,3.1575e-05,7.45e-05,0.000158725,0.00025725,9.625e-05
segment_48781,0.000119175,0.000149275,0.00021415,0.0002905,0.00036025,0.000221625
segment_48855,0.0,0.0,9.8175e-06,0.00023045,0.0004305,0.000116175
segment_49029,0.0,0.0,0.0,0.0,0.0,0.0
segment_50290,0.0,0.0,0.0,0.0,0.0,0.0
segment_50539,0.0,0.0,3.92e-05,0.00039,0.00087,0.000220725
segment_50563,0.0,0.0,6.7725e-06,0.00075,0.001509,0.00063275
segment_50671,0.0,0.0,0.0,0.00180275,0.0187675,0.003255
segment_50930,0.0,0.0,0.0,7.6625e-06,1.004e-05,2.7925e-06
segment_50932,0.0,0.0,0.0,5.76e-06,7.5525e-06,2.10625e-06
segment_51032,0.0,0.0,0.0,0.005475,0.030825,0.0053475
segment_51075,0.0,0.0,0.0,1.56525e-05,2.07675e-05,5.8975e-06
segment_51970,0.0,0.0,0.0,3.625e-05,4.9025e-05,1.41775e-05
segment_52278,0.0,0.0,0.0001059,0.00069825,0.00210425,0.00045125
segment_52462,0.0,0.0,0.0,0.0008865,0.002625,0.0008655
segment_52565,0.0,0.0,0.0,0.00110025,0.0077675,0.001667
segment_53004,0.0,0.0,0.0,4.6975e-06,6.1175e-06,1.6935e-06
segment_53115,0.0,0.0,0.0,5.82e-06,7.57e-06,2.10775e-06
segment_53147,0.0,0.0,0.0,6.09e-06,7.9325e-06,2.20125e-06
segment_53302,0.0,0.0,0.0,3.295e-05,4.425e-05,1.277e-05
segment_53424,0.0,0.0,0.0,1.1485e-05,1.52025e-05,4.2475e-06
segment_53435,0.0,0.0,0.0,7.99e-06,1.0435e-05,2.93e-06
segment_53498,0.0,0.0,0.0,3.365e-06,4.4025e-06,1.2135e-06
segment_53735,0.0,0.0,0.0,7.2475e-06,9.38e-06,2.6175e-06
segment_54121,0.0,0.0,0.0010495,0.01119,0.034625,0.0064075
segment_54256,0.0,0.0,0.0,0.0,0.0,0.0
segment_54506,0.0,0.0,0.0016475,0.01902,0.0502,0.00965
segment_54673,0.0,0.0,0.00124675,0.0131075,0.039625,0.0074
segment_54876,0.0,0.0,0.0,1.344e-05,1.752e-05,4.915e-06
segment_55471,0.0,0.0,1.712e-07,4.4725e-05,6.1275e-05,1.76125e-05
segment_55622,0.0,0.0,2.58e-06,9e-05,0.000136625,3.8025e-05
segment_55698,3.16e-05,4.28e-05,7.45e-05,0.000111375,0.0001467,7.9325e-05
segment_56142,0.0,0.0,0.0,0.0039325,0.026575,0.004575
segment_56362,0.0,0.0,0.0032225,0.0321,0.076125,0.0152025
segment_56750,0.0,0.0,0.0,0.0,0.0,0.0
segment_56755,0.0,0.0,0.002685,0.031875,0.079025,0.0157425
segment_57356,0.0,0.0,1.2685e-10,1.5895e-08,3.2e-08,8.21e-09
segment_57838,0.0,0.0,7.95e-05,0.000476,0.00155325,0.0003215
segment_57999,0.0,0.0,0.00152275,0.0162575,0.0392,0.0077325
segment_59285,0.0,0.0,0.0,2.5875e-05,3.44e-05,9.9175e-06
segment_59411,0.0,0.0,5.185e-06,0.0002595,0.00045225,0.00017225
segment_59502,0.0,0.0,3.7225e-06,1.34725e-05,7.0875e-05,1.48025e-05
segment_59704,0.0,0.0,0.0,1.31375e-05,1.74825e-05,4.95e-06
segment_60390,0.0,0.0,0.0,0.001305,0.0137175,0.0024445
segment_60466,0.0,0.0,0.0,0.0,0.0,0.0
segment_60764,0.0,0.0,0.0,9.38e-06,1.22425e-05,3.455e-06
segment_60953,0.0,0.0,0.000808,0.0095125,0.031225,0.005675
segment_61057,0.0,0.0,0.0,7.445e-06,9.785e-06,2.71e-06
segment_61304,0.0,0.0,8.025e-08,3.2725e-06,6.3125e-06,1.8995e-06
segment_61925,0.0,0.0,4.5325e-06,0.000109625,0.0001755,4.865e-05
segment_62130,0.0,0.0,0.0,7.9775e-06,1.0565e-05,2.945e-06
segment_62214,0.0,0.0,0.0030875,0.029975,0.07085,0.014135
segment_63297,0.0,0.0,0.0,1.2485e-05,1.64825e-05,4.705e-06
segment_63354,0.0,0.0,0.00174475,0.0190825,0.048625,0.009425
segment_63386,0.0,0.0,0.0001963,0.000962,0.0032125,0.0006565
segment_63595,0.0,0.0,0.00015575,0.000744,0.002389,0.00049975
segment_64383,0.0,0.0,0.0,0.0,0.0,0.0
segment_64536,0.0,0.0,0.0038975,0.030575,0.062,0.0135375
segment_64581,0.0,0.0,0.0,0.0,0.0,0.0
segment_64851,0.0,0.0,0.0,0.0,0.0,0.0
segment_64937,0.0,0.0,0.00066075,0.00588,0.016465,0.0032125
segment_65209,0.0,0.0,0.0,0.0,0.0,0.0
segment_65377,0.0,0.0,1.0035e-05,9.3775e-05,0.0001652,4.4475e-05
segment_66106,0.0,0.0,0.00106825,0.00951,0.025425,0.005
segment_66249,0.0,0.0,0.00127275,0.016105,0.042525,0.008315
segment_66928,0.0,0.0,0.0,0.0,0.0,0.0
segment_67001,0.0,0.0,0.00121125,0.01689,0.0465,0.00897
segment_67025,0.0,0.0,0.00126275,0.017275,0.0475,0.0091275
segment_67094,0.0,0.0,5.5925e-05,0.0003035,0.00062025,0.000165025
segment_67094,0.0,0.0,3.2125e-05,0.0002441,0.00050675,0.000134825
segment_67506,0.0,0.0,0.00115425,0.015525,0.042575,0.0082075
segment_67574,0.0,0.0,0.005955,0.0451,0.090575,0.0199025
segment_67652,0.0,0.0,0.0,0.0,0.0,0.0
segment_67857,0.0,0.0,0.0,0.0,0.0,0.0
segment_67869,0.0,0.0,8.44e-08,6.885e-06,1.38025e-05,4.1e-06
segment_67888,0.0,0.0,0.0,0.0,0.0,0.0
segment_68420,0.0,0.0,0.0,0.00045375,0.00094025,0.0003575
segment_69002,0.00025075,0.0003445,0.000573,0.00091725,0.001258,0.00063675
segment_69453,0.0,0.0,0.0,0.0,0.0,0.0
segment_69536,0.0,0.0,0.0049575,0.0449,0.094975,0.0200975
segment_69914,0.0,0.0,4.145e-06,0.0003005,0.000526,0.000204575
segment_70008,0.0,0.0,2.23825e-06,5.11e-05,6.8675e-05,2.0225e-05
segment_70307,0.0,0.0,0.0045075,0.0413,0.087675,0.0184375
segment_70368,0.0,0.0,5.2125e-05,0.0003795,0.000765,0.000203425
segment_70439,0.0,0.0,0.0,0.0,0.0,0.0
segment_71167,0.0,0.0,0.001129,0.00647,0.01786,0.00373
segment_71824,0.0,0.0,1.83225e-06,4.8925e-05,6.555e-05,1.9105e-05
segment_71845,0.0,0.0,7.6275e-07,2.41475e-05,3.1575e-05,9.09e-06
segment_72262,0.0,0.0,3.3925e-06,6.1075e-05,8.7475e-05,2.5075e-05
segment_72329,0.0,0.0,4.9e-07,2.10625e-05,2.76e-05,7.835e-06
segment_72948,0.0,0.0,3.53e-05,0.000272,0.000515,0.000137475
segment_73162,0.0,0.0,3.56e-05,0.00028325,0.00055375,0.000146775
segment_73626,0.0,0.0,0.0,5.0725e-06,6.495e-06,1.843e-06
segment_74053,0.0,0.0,2.5925e-08,6.2925e-06,7.9975e-06,2.288e-06
segment_74053,0.0,0.0,6.8625e-09,5.565e-06,7.1775e-06,2.033e-06
segment_74202,0.0,0.0,1.55125e-06,2.9775e-05,4.1225e-05,1.19325e-05
segment_74505,0.0,0.0,4.37e-07,1.51e-05,1.9715e-05,5.63e-06
segment_74593,0.0,0.0,1.65925e-08,7.4875e-06,9.6825e-06,2.7375e-06
segment_74609,0.0,0.0,0.0,6.815e-06,8.785e-06,2.48225e-06
segment_74919,0.0,0.0,1.9785e-07,1.31025e-05,1.6795e-05,4.7925e-06
segment_74936,0.0,0.0,2.6125e-07,1.16975e-05,1.52e-05,4.33e-06
segment_75087,0.0,0.0,0.0,0.0,0.0,0.0
segment_75141,0.0,0.0,0.00691,0.053525,0.10705,0.0235775
segment_75166,0.0,0.0,0.0059925,0.0484,0.097625,0.0212225
segment_75424,0.0,0.0,9.92e-07,0.000327,0.00057775,0.000224625
segment_75480,0.0,0.0,2.44025e-06,5.74e-05,7.7725e-05,2.2845e-05
segment_75481,0.0,0.0,3.58e-06,6.96e-05,9.395e-05,2.765e-05
segment_75574,0.0,0.0,0.0054625,0.0503,0.105125,0.022455
segment_76278,0.0,0.0,0.0,0.002865,0.0243175,0.0041675
segment_76332,0.0,0.0,1.63125e-05,0.0001733,0.000299,8.0725e-05
segment_76700,0.0,0.0,0.00044825,0.001967,0.0056025,0.00120225
segment_76930,0.0,0.0,3.6825e-05,0.0002835,0.000538,0.00014355
segment_77366,0.0,0.0,0.00153975,0.0214725,0.0614,0.011735
segment_77431,0.0,0.0,0.0,0.0,0.0,0.0
segment_77962,0.0,0.0,0.000167575,0.0006955,0.00181025,0.0004175
segment_78336,0.0,0.0,0.0,0.0,0.0,0.0
segment_78440,0.0,0.0,0.0,0.0,0.0,0.0
segment_78589,0.0,0.0,0.0045875,0.037225,0.07335,0.01605
segment_78971,0.0,0.0,0.005875,0.0449,0.09045,0.019915
segment_79165,0.0,0.0,0.0,6.2025e-05,0.0001111,3.7675e-05
segment_79430,0.0,0.0,1.03e-05,0.000111025,0.000193025,5.195e-05
segment_79729,0.0,0.0,1.0575e-05,0.000100775,0.000159025,4.5e-05
segment_79989,0.0,0.0,0.0001582,0.00069,0.002093,0.000445
segment_80083,0.0,0.0,0.0036325,0.030875,0.06325,0.01354
segment_80299,0.0,0.0,0.003085,0.027425,0.05755,0.0121775
segment_80635,0.0,0.0,8.6e-06,8.5575e-05,0.00013555,3.8275e-05
segment_80986,0.0,0.0,4.235e-06,6.375e-05,9.1725e-05,2.6825e-05
segment_81392,0.0,0.0,7.9225e-07,2.64e-05,3.4875e-05,1.0095e-05
segment_81763,0.0,0.0,0.0019255,0.0162075,0.03975,0.0080825
segment_81929,0.0,0.0,0.0044575,0.039075,0.079975,0.0172875
segment_82094,0.0,0.0,0.00041925,0.0019695,0.005845,0.00121125
segment_82683,0.0,0.0,3.71e-05,0.0002875,0.00056975,0.000151675
segment_82770,0.0,0.0,0.0,0.0,0.0,0.0
segment_83266,7e-05,0.000109525,0.0001908,0.00028975,0.00037375,0.00019985
segment_83769,0.0,0.0,0.0,0.000993,0.0038975,0.00108925
segment_84282,0.0,0.0,7.0625e-07,1.819e-05,2.38475e-05,6.85e-06
segment_84313,0.0,0.0,3.915e-07,1.28e-05,1.65025e-05,4.75e-06
segment_84386,0.0,0.0,3.3225e-07,1.28525e-05,1.6745e-05,4.7675e-06
segment_84517,0.0,0.0,7.7325e-05,0.00038425,0.0009545,0.000226
segment_84589,0.0,0.0,4.57e-07,1.55475e-05,2.0385e-05,5.835e-06
segment_84906,0.0,0.0,0.0034225,0.03245,0.071925,0.0150425
segment_84934,0.0,0.0,2.17425e-06,1.216e-05,5.2225e-05,1.1315e-05
segment_85055,0.0,0.0,2.95e-06,0.00383,0.0172975,0.00305
segment_85056,0.0,0.0,0.0,0.00027275,0.00056275,0.000213225
segment_85159,1.3975e-06,4.9375e-06,3.5225e-05,0.00011105,0.000197775,5.9625e-05
segment_85252,0.0,0.0,1.0425e-05,0.000114025,0.000169525,4.945e-05
segment_85296,0.0,0.0,5.16e-06,7.5875e-05,0.0001089,3.1275e-05
segment_85486,0.0,0.0,0.004905,0.035175,0.0669,0.0153075
segment_86056,0.0,0.0,0.000301,0.00126175,0.00335,0.0007305
segment_86245,0.0,0.0,3.415e-05,0.000173225,0.00032575,8.785e-05
segment_86576,0.0,0.0,0.0,0.0,0.0,0.0
segment_86931,0.0,0.0,0.0,0.0,0.0,0.0
segment_86960,0.0,0.0,2.795e-08,8.9525e-05,0.000167975,5.8025e-05
segment_87014,0.0,0.0,0.0,0.0,0.0,0.0
segment_87469,0.0,0.0,0.0,9.74e-06,1.9395e-05,5.8825e-06
segment_88025,0.0,0.0,0.00043675,0.00208875,0.005295,0.00119375
segment_88183,0.0,0.0,0.0030925,0.0230625,0.0436,0.0098725
segment_89758,0.0,0.0,6.0075e-10,1.24025e-07,2.665e-07,6.8075e-08
segment_90083,0.0,0.0,0.0,0.0,0.0,0.0
segment_90387,0.0,0.0,4.485e-05,0.000223625,0.0004105,0.000111275
segment_90719,0.0,0.0,1.4135e-05,9.6125e-05,0.000145175,4.29e-05
segment_90881,0.0,0.0,2.67e-05,0.000149975,0.00025375,7.1e-05
segment_91021,0.0,0.0,0.0,0.0,0.0,0.0
segment_91260,0.0,0.0,0.0022055,0.018565,0.04075,0.00864
segment_91818,0.0,0.0,0.00039975,0.00183075,0.0048,0.0010525
segment_91907,0.0,0.0,0.00010115,0.0004055,0.0009525,0.000233425
segment_91944,0.0,0.0,0.0,0.00056125,0.0029925,0.0007245
segment_92007,0.0,0.0,0.0037375,0.028375,0.0537,0.012125
segment_92062,0.0,0.0,0.0,0.00058375,0.00313,0.00075625
segment_92889,0.0,0.0,0.001005,0.0051325,0.0126725,0.002815
segment_93104,0.0,0.0,0.000105375,0.00040125,0.00090025,0.000226275
segment_93376,0.0,0.0,0.000126,0.0004755,0.0011965,0.0002795
segment_94092,0.0,0.0,9.2325e-05,0.00035775,0.00081925,0.000202625
segment_94497,0.0,0.0,0.00214925,0.0158625,0.034875,0.007505
segment_94651,0.0,0.0,3.99e-08,7.29e-07,1.415e-06,5.51e-07
segment_94927,0.00019075,0.0002865,0.0004575,0.00066525,0.00083525,0.000476
segment_94971,0.000129275,0.000202125,0.000369,0.00060375,0.0008365,0.000407
segment_95313,0.0,0.0,0.0,0.0,0.0,0.0
segment_95379,0.0,0.0,0.0,0.0,0.0,0.0
segment_95466,0.0,0.0,0.0,0.000199425,0.00037525,0.000144575
