,5th_eps_pipe_comp,16th_eps_pipe_comp,50th_eps_pipe_comp,84th_eps_pipe_comp,95th_eps_pipe_comp,mean_eps_pipe_comp
segment_49435,0.0,0.0,0.0,0.0,0.0,0.0
segment_49436,0.0,0.0,1.48925e-08,1.0925e-07,2.266e-07,6.4875e-08
segment_49437,0.0,0.0,0.0001442,0.0030575,0.005065,0.00221075
segment_49438,0.0,0.0,0.0,0.0187475,0.122425,0.0188225
segment_49439,0.0,0.0,0.0,0.0094075,0.0752,0.0131675
segment_49440,0.0,0.0,0.0001426,0.0030475,0.00507,0.0022065
segment_49441,0.0,0.0,4.525e-06,3.8325e-05,7.1875e-05,2.4045e-05
segment_49442,0.0,0.0,0.0,0.0,0.0,0.0
segment_49443,0.0,0.0,0.0,0.0,0.0,0.0
segment_49444,0.0,0.0,0.0,0.0,0.0,0.0
segment_49445,0.0,0.0,0.0,0.0,0.0,0.0
segment_49446,0.0,0.0,0.0,0.0,0.0,0.0
segment_49447,0.0,0.0,0.0,0.0,0.0,0.0
segment_49448,0.0,0.0,0.0,0.0,0.0,0.0
segment_49449,0.0,0.0,0.0,0.0,0.0,0.0
segment_49450,0.0,0.0,0.0,0.0,0.0,0.0
segment_49451,0.0,0.0,0.0,0.0,0.0,0.0
segment_49452,0.0,0.0,0.0,0.0,0.0,0.0
segment_49453,0.0,0.0,4.6175e-06,4.095e-05,7.6975e-05,2.5725e-05
segment_49454,0.0,0.0,0.0001851,0.0068325,0.0204475,0.0069625
segment_49455,0.0,0.0,0.0001704,0.005875,0.011335,0.005175
segment_49456,0.0,0.0,5.0775e-06,4.35e-05,8.27e-05,2.745e-05
segment_49457,0.0,0.0,0.0,0.0,0.0,0.0
segment_49458,0.0,0.0,0.0,0.0,0.0,0.0
segment_49459,0.0,0.0,0.0,0.0,0.0,0.0
segment_49460,0.0,0.0,0.0,0.0,0.0,0.0
segment_49461,0.0,0.0,0.0,0.0,0.0,0.0
segment_49462,0.0,0.0,0.0,0.0,0.0,0.0
segment_66293,0.0,0.0,0.0,0.0,0.0,0.0
segment_66294,0.0,0.0,0.0,0.0,0.0,0.0
segment_66295,0.0,0.0,2.87e-08,3.08e-07,6.5675e-07,1.832e-07
segment_66296,0.0,0.0,0.00032325,0.00535,0.00974,0.004535
segment_66297,0.0,0.0,0.0,0.071125,0.239025,0.03455
segment_66298,0.0,0.0,0.0089525,0.194075,0.25,0.061925
segment_66299,0.0,0.0,0.0182875,0.25,0.25,0.072775
segment_66300,0.0,0.0,0.035025,0.25,0.25,0.08485
segment_66301,0.0,0.0,0.0343,0.25,0.25,0.08475
segment_66302,0.0,0.0,0.0267,0.25,0.25,0.078675
segment_66303,0.0,0.0,0.03465,0.25,0.25,0.08525
segment_66304,0.0,0.0,0.0358,0.25,0.25,0.0861
segment_66305,0.0,0.0,0.02142,0.25,0.25,0.07595
segment_66306,0.0,0.0,0.0,0.08365,0.25,0.03775
segment_66307,0.0,0.0,0.0002056,0.0066,0.0177,0.0064975
segment_66308,0.0,0.0,6.6e-08,5.81e-07,1.2155e-06,3.4525e-07
segment_66309,0.0,0.0,0.0,0.0,0.0,0.0
segment_66310,0.0,0.0,0.0,0.0,0.0,0.0
segment_66311,0.0,0.0,0.0,0.0,0.0,0.0
segment_66312,0.0,0.0,0.0,0.0,0.0,0.0
segment_66313,0.0,0.0,0.0,0.0,0.0,0.0
segment_66314,0.0,0.0,0.0,0.0,0.0,0.0
segment_66315,0.0,0.0,0.0,0.0,0.0,0.0
segment_66316,0.0,0.0,5.68e-08,5.9825e-07,1.26825e-06,3.5525e-07
segment_66317,0.0,0.0,0.000198725,0.0071325,0.03015,0.008275
segment_66318,0.0,0.0,0.0,0.101025,0.25,0.042175
segment_66319,0.0,0.0,0.00367,0.1658,0.25,0.05645
segment_66320,0.0,0.0,0.0,0.0203,0.126225,0.019325
segment_66321,0.0,0.0,0.00018655,0.0020695,0.0036275,0.00144325
segment_66322,0.0,0.0,0.0,0.0,0.0,0.0
segment_66323,0.0,0.0,0.0,0.0,0.0,0.0
segment_66324,0.0,0.0,0.0,0.0,0.0,0.0
segment_66325,0.0,0.0,0.0,0.0,0.0,0.0
segment_66326,0.0,0.0,0.0,0.0,0.0,0.0
segment_67513,0.0,0.0,0.0,0.0,0.0,0.0
segment_67514,0.0,0.0,0.0,0.0,0.0,0.0
segment_67515,0.0,0.0,0.0,0.0,0.0,0.0
segment_67516,0.0,0.0,0.0003225,0.00561,0.01023,0.00486
segment_67517,0.0,0.0,0.0,0.055025,0.205925,0.02985
segment_67518,0.0,0.0,0.01381,0.234075,0.25,0.06925
segment_67519,0.0,0.0,0.03505,0.25,0.25,0.0847
segment_67520,0.0,0.0,0.0378,0.25,0.25,0.087025
segment_67521,0.0,0.0,0.040125,0.25,0.25,0.088575
segment_67522,0.0,0.0,0.027425,0.25,0.25,0.0802
segment_67523,0.0,0.0,0.0057825,0.17735,0.25,0.058675
segment_67524,0.0,0.0,0.0,0.011645,0.095925,0.0156375
segment_67525,0.0,0.0,5.4775e-05,0.0006565,0.00117325,0.000432
segment_67526,0.0,0.0,0.0,0.0,0.0,0.0
segment_67527,0.0,0.0,0.0,0.0,0.0,0.0
segment_67528,0.0,0.0,0.0,0.0,0.0,0.0
segment_67529,0.0,0.0,0.0,0.0,0.0,0.0
segment_67530,0.0,0.0,5.8025e-05,0.000712,0.00128675,0.000474
segment_67531,0.0,0.0,0.0,0.030075,0.1511,0.022485
segment_67532,0.0,0.0,0.009855,0.2075,0.25,0.06445
segment_67533,0.0,0.0,0.028975,0.25,0.25,0.08055
segment_67534,0.0,0.0,0.03575,0.25,0.25,0.085675
segment_67535,0.0,0.0,0.026925,0.25,0.25,0.07895
segment_67536,0.0,0.0,0.018265,0.203525,0.25,0.06605
segment_67537,0.0,0.0,0.0209625,0.226125,0.25,0.07025
segment_67538,0.0,0.0,0.030775,0.25,0.25,0.0832
segment_67539,0.0,0.0,0.0388,0.25,0.25,0.088
segment_67540,0.0,0.0,0.0299,0.25,0.25,0.08145
segment_67541,0.0,0.0,0.003905,0.1643,0.25,0.05605
segment_67542,0.0,0.0,0.0,0.0122125,0.099725,0.016025
segment_67543,0.0,0.0,8.0775e-06,7.495e-05,0.0001435,4.765e-05
segment_67544,0.0,0.0,0.0,0.0,0.0,0.0
segment_67545,0.0,0.0,0.0,0.0,0.0,0.0
segment_67546,0.0,0.0,0.0,0.0,0.0,0.0
segment_67547,0.0,0.0,0.0,0.0,0.0,0.0
segment_67548,0.0,0.0,0.0,0.0,0.0,0.0
segment_67549,0.0,0.0,7.9325e-06,7.51e-05,0.000142475,4.7625e-05
segment_67550,0.0,0.0,0.0,0.01279,0.101575,0.0162575
segment_67551,0.0,0.0,0.003975,0.16505,0.25,0.0562
segment_67552,0.0,0.0,0.03015,0.25,0.25,0.08155
segment_67553,0.0,0.0,0.0353,0.25,0.25,0.085125
segment_67554,0.0,0.0,0.027825,0.25,0.25,0.080975
segment_67555,0.0,0.0,0.020205,0.221675,0.25,0.06935
segment_67556,0.0,0.0,0.011505,0.143875,0.25,0.052775
segment_67557,0.0,0.0,0.009785,0.099325,0.2368,0.0429
segment_67558,0.0,0.0,0.0160625,0.18125,0.25,0.0619
segment_67559,0.0,0.0,0.02505,0.25,0.25,0.0782
segment_67560,0.0,0.0,0.039875,0.25,0.25,0.088425
segment_67561,0.0,0.0,0.03525,0.25,0.25,0.08405
segment_67562,0.0,0.0,0.00959,0.207175,0.25,0.0644
segment_67563,0.0,0.0,0.0,0.0307,0.1519,0.022705
segment_67564,0.0,0.0,5.3475e-05,0.00067775,0.001217,0.00044725
segment_67565,0.0,0.0,0.0,0.0,0.0,0.0
segment_67566,0.0,0.0,0.0,0.0,0.0,0.0
segment_67567,0.0,0.0,0.0,0.0,0.0,0.0
segment_67568,0.0,0.0,0.0,0.0,0.0,0.0
segment_67569,0.0,0.0,0.0,0.0,0.0,0.0
segment_67570,0.0,0.0,0.000166275,0.002207,0.0039525,0.0015545
segment_67571,0.0,0.0,0.0,0.044125,0.17925,0.026575
segment_67572,0.0,0.0,0.01455,0.2356,0.25,0.069475
segment_67573,0.0,0.0,0.03485,0.25,0.25,0.0837
segment_67574,0.0,0.0,0.0361,0.25,0.25,0.086125
segment_67575,0.0,0.0,0.02478,0.25,0.25,0.0777
segment_67576,0.0,0.0,0.0,0.1193,0.25,0.04645
segment_67577,0.0,0.0,0.000319,0.006565,0.0187525,0.0065575
segment_67578,0.0,0.0,1.911e-08,2.02275e-07,4.2975e-07,1.2e-07
segment_67579,0.0,0.0,0.0,0.0,0.0,0.0
segment_67580,0.0,0.0,0.0,0.0,0.0,0.0
segment_67581,0.0,0.0,0.0,0.0,0.0,0.0
segment_67582,0.0,0.0,0.0,0.0,0.0,0.0
segment_67583,0.0,0.0,0.0,0.0,0.0,0.0
segment_67584,0.0,0.0,0.0,0.0,0.0,0.0
segment_67585,0.0,0.0,0.0,0.0,0.0,0.0
segment_67586,0.0,0.0,0.0001731,0.00195125,0.0034375,0.0013525
segment_67587,0.0,0.0,0.0,0.01185,0.098075,0.0158425
segment_67588,0.0,0.0,0.00108725,0.1322,0.25,0.04945
segment_67589,0.0,0.0,0.0172,0.2476,0.25,0.0715
segment_67590,0.0,0.0,0.035275,0.25,0.25,0.085
segment_67591,0.0,0.0,0.037475,0.25,0.25,0.0868
segment_67592,0.0,0.0,0.030975,0.25,0.25,0.08315
segment_67593,0.0,0.0,0.02555,0.25,0.25,0.077525
segment_67594,0.0,0.0,0.02164,0.22995,0.25,0.0712
segment_67595,0.0,0.0,0.0172075,0.191975,0.25,0.06405
segment_67596,0.0,0.0,0.01316,0.128125,0.25,0.050925
segment_67597,0.0,0.0,0.01444,0.14225,0.25,0.054375
segment_67598,0.0,0.0,0.02244,0.240575,0.25,0.072825
segment_67599,0.0,0.0,0.03135,0.25,0.25,0.083425
segment_67600,0.0,0.0,0.03615,0.25,0.25,0.08605
segment_67601,0.0,0.0,0.0353,0.25,0.25,0.0858
segment_67602,0.0,0.0,0.01646,0.246,0.25,0.071225
segment_67603,0.0,0.0,2.2805e-06,0.119425,0.25,0.046475
segment_67604,0.0,0.0,0.0,0.0080025,0.05125,0.01063
segment_67605,0.0,0.0,6.5975e-08,6.785e-07,1.41975e-06,4.0075e-07
segment_67606,0.0,0.0,0.0,0.0,0.0,0.0
segment_67607,0.0,0.0,0.0,0.0,0.0,0.0
segment_67608,0.0,0.0,0.0,0.0,0.0,0.0
segment_67609,0.0,0.0,0.0,0.0,0.0,0.0
segment_67610,0.0,0.0,0.0,0.0,0.0,0.0
segment_67611,0.0,0.0,0.000177475,0.00209575,0.00377,0.0014665
segment_67612,0.0,0.0,0.0,0.0322,0.154875,0.0231575
segment_67613,0.0,0.0,0.0087575,0.19165,0.25,0.061475
segment_67614,0.0,0.0,0.0324,0.25,0.25,0.08205
segment_67615,0.0,0.0,0.038375,0.25,0.25,0.087375
segment_67616,0.0,0.0,0.028475,0.25,0.25,0.080325
segment_67617,0.0,0.0,0.019735,0.215475,0.25,0.06825
segment_67618,0.0,0.0,0.01225,0.150275,0.25,0.054625
segment_67619,0.0,0.0,0.0068175,0.0751,0.198825,0.03495
segment_67620,0.0,0.0,0.0064025,0.031775,0.0854,0.01827
segment_67621,0.0,0.0,0.0054525,0.025575,0.06965,0.0149975
segment_67622,0.0,0.0,0.0062625,0.0324,0.08765,0.0185175
segment_67623,0.0,0.0,0.0080125,0.0896,0.22295,0.039625
segment_67624,0.0,0.0,0.01384,0.16665,0.25,0.05835
segment_67625,0.0,0.0,0.025925,0.25,0.25,0.07785
segment_67626,0.0,0.0,0.0369,0.25,0.25,0.086425
segment_67627,0.0,0.0,0.03475,0.25,0.25,0.084275
segment_67628,0.0,0.0,0.017565,0.249475,0.25,0.0718
segment_67629,0.0,0.0,0.0,0.08655,0.25,0.038525
segment_67630,0.0,0.0,0.00019825,0.006535,0.0166075,0.006285
segment_67631,0.0,0.0,8.1825e-06,7.72e-05,0.000146325,4.8925e-05
segment_67632,0.0,0.0,0.0,0.0,0.0,0.0
segment_67633,0.0,0.0,0.0,0.0,0.0,0.0
segment_67634,0.0,0.0,0.0,0.0,0.0,0.0
segment_67635,0.0,0.0,0.0,0.0,0.0,0.0
segment_67636,0.0,0.0,0.0,0.0,0.0,0.0
segment_67637,0.0,0.0,0.0,0.0,0.0,0.0
segment_67638,0.0,0.0,0.0,0.0,0.0,0.0
segment_67639,0.0,0.0,4.3275e-08,4.0175e-07,8.4275e-07,2.395e-07
segment_67640,0.0,0.0,0.000210275,0.0065375,0.016745,0.0063575
segment_67641,0.0,0.0,0.0,0.08975,0.25,0.0391
segment_67642,0.0,0.0,0.003735,0.161025,0.25,0.05535
segment_67643,0.0,0.0,0.0,0.021485,0.126125,0.0194375
segment_67644,0.0,0.0,0.000173025,0.002314,0.0040825,0.00163975
segment_67645,0.0,0.0,0.0,0.0,0.0,0.0
segment_67646,0.0,0.0,0.0,0.0,0.0,0.0
segment_67647,0.0,0.0,0.0,0.0,0.0,0.0
segment_67648,0.0,0.0,0.0,0.0,0.0,0.0
segment_67649,0.0,0.0,0.0,0.0,0.0,0.0
segment_67650,0.0,0.0,0.0,0.0,0.0,0.0
segment_67651,0.0,0.0,0.0,0.0,0.0,0.0
segment_67652,0.0,0.0,0.0,0.0,0.0,0.0
segment_67653,0.0,0.0,1.006e-05,9.0525e-05,0.0001753,5.7625e-05
segment_67654,0.0,0.0,0.000128875,0.007175,0.031875,0.0085075
segment_67655,0.0,0.0,7.2125e-06,6.22e-05,0.0001205,3.95e-05
segment_67656,0.0,0.0,0.0,0.0,0.0,0.0
segment_67657,0.0,0.0,0.0,0.0,0.0,0.0
segment_67658,0.0,0.0,0.0,0.0,0.0,0.0
segment_67659,0.0,0.0,0.0,0.0,0.0,0.0
segment_67660,0.0,0.0,0.0,0.0,0.0,0.0
segment_67661,0.0,0.0,1.8595e-08,1.4865e-07,3.1075e-07,8.855e-08
segment_67662,0.0,0.0,5.9725e-05,0.000701,0.00124675,0.000463
segment_67663,0.0,0.0,0.0,0.0094625,0.075975,0.0131775
segment_67664,0.0,0.0,0.0004725,0.1365,0.25,0.050225
segment_67665,0.0,0.0,0.0184575,0.25,0.25,0.07305
segment_67666,0.0,0.0,0.036,0.25,0.25,0.086025
segment_67667,0.0,0.0,0.034425,0.25,0.25,0.084975
segment_67668,0.0,0.0,0.0305,0.25,0.25,0.0824
segment_67669,0.0,0.0,0.0227575,0.239425,0.25,0.072775
segment_67670,0.0,0.0,0.01443,0.170475,0.25,0.05915
segment_67671,0.0,0.0,0.008865,0.08715,0.214775,0.038975
segment_67672,0.0,0.0,0.0061425,0.0632,0.17605,0.03105
segment_67673,0.0,0.0,0.005375,0.02525,0.0692,0.0148525
segment_67674,0.0,0.0,0.0050725,0.0210625,0.0557,0.012415
segment_67675,0.0,0.0,0.0033275,0.0133575,0.035025,0.008035
segment_67676,0.0,0.0,0.002217,0.008765,0.0236675,0.005535
segment_67677,0.0,0.0,0.00175775,0.007165,0.01796,0.004445
segment_67678,0.0,0.0,0.0013895,0.0058325,0.01336,0.00335
segment_67679,0.0,0.0,0.0010585,0.0049375,0.01106,0.0027625
segment_67680,0.0,0.0,0.00105075,0.00492,0.01107,0.002765
segment_67681,0.0,0.0,0.00136,0.0056975,0.0129475,0.0032525
segment_67682,0.0,0.0,0.001551,0.00627,0.015245,0.0037775
segment_67683,0.0,0.0,0.00203975,0.0079875,0.020005,0.00489
segment_67684,0.0,0.0,0.003245,0.0117425,0.031225,0.0072475
segment_67685,0.0,0.0,0.0033175,0.0133675,0.035125,0.0080525
segment_67686,0.0,0.0,0.0041075,0.0170175,0.044525,0.01015
segment_67687,0.0,0.0,0.005325,0.0240525,0.063525,0.0139525
segment_67688,0.0,0.0,0.0057925,0.054125,0.1589,0.02805
segment_67689,0.0,0.0,0.007295,0.077425,0.2008,0.03565
segment_67690,0.0,0.0,0.0122625,0.125975,0.25,0.050325
segment_67691,0.0,0.0,0.0203375,0.22345,0.25,0.06965
segment_67692,0.0,0.0,0.0287,0.25,0.25,0.080375
segment_67693,0.0,0.0,0.036225,0.25,0.25,0.0863
segment_67694,0.0,0.0,0.034775,0.25,0.25,0.08435
segment_67695,0.0,0.0,0.005795,0.17665,0.25,0.05855
segment_67696,0.0,0.0,0.0,0.0123425,0.098925,0.0159825
segment_67697,0.0,0.0,4.9975e-05,0.0006325,0.0011295,0.000415
segment_67698,0.0,0.0,0.0,0.0,0.0,0.0
segment_67699,0.0,0.0,0.0,0.0,0.0,0.0
segment_67700,0.0,0.0,0.0,0.0,0.0,0.0
segment_67701,0.0,0.0,0.0,0.0,0.0,0.0
segment_69453,0.0,0.0,0.0,0.0,0.0,0.0
segment_69454,0.0,0.0,0.0,0.0,0.0,0.0
segment_69455,0.0,0.0,0.0,0.0,0.0,0.0
segment_69456,0.0,0.0,0.0,0.0,0.0,0.0
segment_69457,0.0,0.0,0.0,0.0,0.0,0.0
segment_69458,0.0,0.0,0.0,0.0,0.0,0.0
segment_69459,0.0,0.0,0.0,0.0,0.0,0.0
segment_69460,0.0,0.0,0.00013095,0.00387,0.00705,0.0030475
segment_69461,0.0,0.0,0.0,0.055825,0.207175,0.03005
segment_69462,0.0,0.0,0.0183125,0.25,0.25,0.072375
segment_69463,0.0,0.0,0.03515,0.25,0.25,0.085225
segment_69464,0.0,0.0,0.039525,0.25,0.25,0.0877
segment_69465,0.0,0.0,0.03515,0.25,0.25,0.0851
segment_69466,0.0,0.0,0.0246275,0.25,0.25,0.07685
segment_69467,0.0,0.0,0.004225,0.16645,0.25,0.056425
segment_69468,0.0,0.0,0.0,0.0115425,0.094025,0.0154275
segment_69469,0.0,0.0,4.1925e-05,0.000571,0.00103975,0.00037675
segment_69470,0.0,0.0,0.0,0.0,0.0,0.0
segment_69471,0.0,0.0,0.0,0.0,0.0,0.0
segment_69472,0.0,0.0,0.0,0.0,0.0,0.0
segment_69473,0.0,0.0,0.0,0.0,0.0,0.0
segment_69474,0.0,0.0,0.0,0.0,0.0,0.0
segment_69475,0.0,0.0,0.0,0.0,0.0,0.0
segment_69476,0.0,0.0,0.00017725,0.0021485,0.003835,0.0015095
segment_69477,0.0,0.0,0.0,0.009155,0.07325,0.0128625
segment_69478,0.0,0.0,0.0,0.1189,0.25,0.04645
segment_69479,0.0,0.0,0.01684,0.246375,0.25,0.07125
segment_69480,0.0,0.0,0.035375,0.25,0.25,0.085425
segment_69481,0.0,0.0,0.0397,0.25,0.25,0.08785
segment_69482,0.0,0.0,0.0282,0.25,0.25,0.080025
segment_69483,0.0,0.0,0.01744,0.1998,0.25,0.064925
segment_69484,0.0,0.0,0.0107525,0.1114,0.25,0.045975
segment_69485,0.0,0.0,0.0073225,0.07555,0.197875,0.03525
segment_69486,0.0,0.0,0.00568,0.062225,0.175175,0.030475
segment_69487,0.0,0.0,0.006355,0.029925,0.079575,0.017245
segment_69488,0.0,0.0,0.0049375,0.020825,0.056,0.012415
segment_69489,0.0,0.0,0.0037,0.0155925,0.041275,0.0093875
segment_69490,0.0,0.0,0.0027725,0.0102675,0.02765,0.0064125
segment_69491,0.0,0.0,0.002322,0.0092825,0.0240125,0.00575
segment_69492,0.0,0.0,0.002013,0.007495,0.01813,0.004485
segment_69493,0.0,0.0,0.00155375,0.0063925,0.014545,0.0036575
segment_69494,0.0,0.0,0.0013825,0.0058725,0.0132825,0.0033325
segment_69495,0.0,0.0,0.0018645,0.0070975,0.0164875,0.0041825
segment_69496,0.0,0.0,0.0017975,0.0071975,0.017845,0.00441
segment_69497,0.0,0.0,0.00197075,0.00818,0.02185,0.005165
segment_69498,0.0,0.0,0.002481,0.01,0.02845,0.006435
segment_69499,0.0,0.0,0.004585,0.0186475,0.047725,0.010935
segment_69500,0.0,0.0,0.0054375,0.0235925,0.06095,0.013685
segment_69501,0.0,0.0,0.006215,0.029525,0.079925,0.0171425
segment_69502,0.0,0.0,0.006665,0.069225,0.185825,0.032825
segment_69503,0.0,0.0,0.0090525,0.0965,0.232425,0.0419
segment_69504,0.0,0.0,0.01459,0.1724,0.25,0.059725
segment_69505,0.0,0.0,0.0223375,0.236175,0.25,0.0725
segment_69506,0.0,0.0,0.02885,0.25,0.25,0.081275
segment_69507,0.0,0.0,0.040925,0.25,0.25,0.088725
segment_69508,0.0,0.0,0.03685,0.25,0.25,0.0866
segment_69509,0.0,0.0,0.024995,0.25,0.25,0.0777
segment_69510,0.0,0.0,0.0057725,0.1741,0.25,0.05805
segment_69511,0.0,0.0,0.0,0.073225,0.2422,0.034925
segment_69512,0.0,0.0,0.0,0.0080325,0.051875,0.0105125
segment_69513,0.0,0.0,5.335e-05,0.00072925,0.001345,0.00049
segment_69514,0.0,0.0,0.0,0.0,0.0,0.0
segment_69515,0.0,0.0,0.0,0.0,0.0,0.0
segment_69516,0.0,0.0,0.0,0.0,0.0,0.0
segment_69517,0.0,0.0,0.0,0.0,0.0,0.0
segment_69518,0.0,0.0,0.0,0.0,0.0,0.0
segment_69519,0.0,0.0,0.0,0.0,0.0,0.0
segment_69520,0.0,0.0,0.0,0.0,0.0,0.0
segment_69521,0.0,0.0,8.815e-06,7.68e-05,0.000148375,4.8775e-05
segment_69522,0.0,0.0,0.00036375,0.0054725,0.0100375,0.004705
segment_69523,0.0,0.0,0.0,0.031375,0.15125,0.0227475
segment_69524,0.0,0.0,0.003435,0.159525,0.25,0.055175
segment_69525,0.0,0.0,0.030325,0.25,0.25,0.0814
segment_69526,0.0,0.0,0.039425,0.25,0.25,0.0882
segment_69527,0.0,0.0,0.03175,0.25,0.25,0.083625
segment_69528,0.0,0.0,0.0223775,0.25,0.25,0.074725
segment_69529,0.0,0.0,0.015705,0.190225,0.25,0.0629
segment_69530,0.0,0.0,0.009115,0.101725,0.2399,0.043075
segment_69531,0.0,0.0,0.0059525,0.065675,0.182025,0.03165
segment_69532,0.0,0.0,0.00601,0.029025,0.07895,0.016925
segment_69533,0.0,0.0,0.006555,0.0713,0.1916,0.0337
segment_69534,0.0,0.0,0.0088975,0.094425,0.2293,0.041275
segment_69535,0.0,0.0,0.0132,0.16165,0.25,0.0572
segment_69536,0.0,0.0,0.021245,0.248925,0.25,0.073675
segment_69537,0.0,0.0,0.035625,0.25,0.25,0.0861
segment_69538,0.0,0.0,0.038325,0.25,0.25,0.087575
segment_69539,0.0,0.0,0.025825,0.25,0.25,0.078825
segment_69540,0.0,0.0,0.0037925,0.163025,0.25,0.0559
segment_69541,0.0,0.0,0.0,0.0119425,0.096975,0.015755
segment_69542,0.0,0.0,4.825e-05,0.000645,0.00115975,0.00042425
segment_69543,0.0,0.0,0.0,0.0,0.0,0.0
segment_69544,0.0,0.0,0.0,0.0,0.0,0.0
segment_69545,0.0,0.0,0.0,0.0,0.0,0.0
segment_69546,0.0,0.0,0.0,0.0,0.0,0.0
segment_69547,0.0,0.0,0.0,0.0,0.0,0.0
segment_69548,0.0,0.0,2.845e-08,2.805e-07,5.92e-07,1.66725e-07
segment_69549,0.0,0.0,0.00022395,0.007115,0.030275,0.008315
segment_69550,0.0,0.0,0.0,0.1147,0.25,0.04535
segment_69551,0.0,0.0,0.020955,0.25,0.25,0.07485
segment_69552,0.0,0.0,0.038425,0.25,0.25,0.0877
segment_69553,0.0,0.0,0.0336,0.25,0.25,0.084675
segment_69554,0.0,0.0,0.0218225,0.2472,0.25,0.073175
segment_69555,0.0,0.0,0.01134,0.1174,0.25,0.047775
segment_69556,0.0,0.0,0.0066425,0.074325,0.1976,0.034675
segment_69557,0.0,0.0,0.00488,0.049925,0.149925,0.026125
segment_69558,0.0,0.0,0.00562,0.025925,0.066875,0.01489
segment_69559,0.0,0.0,0.003855,0.016445,0.04435,0.0099475
segment_69560,0.0,0.0,0.0035,0.0140975,0.03745,0.00854
segment_69561,0.0,0.0,0.00228475,0.0089825,0.0246825,0.0057525
segment_69562,0.0,0.0,0.001979,0.00784,0.0198325,0.0048325
segment_69563,0.0,0.0,0.0014135,0.0059675,0.014785,0.003635
segment_69564,0.0,0.0,0.00096925,0.00452,0.01015,0.002545
segment_69565,0.0,0.0,0.0010635,0.0049175,0.010645,0.00273
segment_69566,0.0,0.0,0.0008745,0.004165,0.0090125,0.00226225
segment_69567,0.0,0.0,0.00057975,0.0034,0.0067175,0.0017755
segment_69568,0.0,0.0,0.00043925,0.00257,0.004975,0.00132975
segment_69569,0.0,0.0,0.00044975,0.0026325,0.0050225,0.0013425
segment_69570,0.0,0.0,0.000393,0.00242575,0.0044625,0.00120675
segment_69571,0.0,0.0,0.000308,0.0020175,0.003515,0.00096875
segment_69572,0.0,0.0,0.0002454,0.00180775,0.00309,0.00085775
segment_69573,0.0,0.0,0.0002328,0.00177225,0.00293,0.000833
segment_69574,0.0,0.0,0.0001623,0.00146425,0.0022655,0.00066125
segment_69575,0.0,0.0,0.000214575,0.001684,0.0025775,0.0007615
segment_69576,0.0,0.0,0.0001658,0.001399,0.002044,0.00061225
segment_69577,0.0,0.0,0.0001593,0.001334,0.0019405,0.00058
segment_69578,0.0,0.0,0.00027275,0.001872,0.002805,0.00084525
segment_69579,0.0,0.0,0.00025125,0.00183225,0.002825,0.00083475
segment_69580,0.0,0.0,0.0002025,0.0016555,0.0026175,0.00076125
segment_69581,0.0,0.0,0.00026075,0.001841,0.0030075,0.000865
segment_69582,0.0,0.0,0.00039975,0.0024495,0.0043625,0.0011945
segment_69583,0.0,0.0,0.00033825,0.0021655,0.003895,0.00105725
segment_69584,0.0,0.0,0.000394,0.00234375,0.004445,0.0011915
segment_69585,0.0,0.0,0.000416,0.0025225,0.0049375,0.00131975
segment_69586,0.0,0.0,0.000669,0.0036325,0.0073525,0.0019185
segment_69587,0.0,0.0,0.00086425,0.0041275,0.0089425,0.0022425
segment_69588,0.0,0.0,0.000824,0.0039325,0.00864,0.00219275
segment_69589,0.0,0.0,0.0012795,0.0055375,0.0123125,0.0030875
segment_69590,0.0,0.0,0.0020345,0.0075325,0.0173325,0.0044125
segment_69591,0.0,0.0,0.00161475,0.0064925,0.0159975,0.0039325
segment_69592,0.0,0.0,0.00213425,0.0082925,0.0207075,0.005045
segment_69593,0.0,0.0,0.00288,0.010695,0.02895,0.0066825
segment_69594,0.0,0.0,0.00334,0.0138125,0.037325,0.0084675
segment_69595,0.0,0.0,0.004615,0.0188425,0.04815,0.010975
segment_69596,0.0,0.0,0.0048075,0.0209975,0.056425,0.01248
segment_69597,0.0,0.0,0.0068575,0.034475,0.09125,0.019485
segment_69598,0.0,0.0,0.008695,0.089225,0.220625,0.039525
segment_69599,0.0,0.0,0.0123,0.150725,0.25,0.0548
segment_69600,0.0,0.0,0.0221,0.2307,0.25,0.071525
segment_69601,0.0,0.0,0.031925,0.25,0.25,0.08335
segment_69602,0.0,0.0,0.037375,0.25,0.25,0.087075
segment_69603,0.0,0.0,0.02815,0.25,0.25,0.08065
segment_69604,0.0,0.0,0.006575,0.179325,0.25,0.05915
segment_69605,0.0,0.0,0.0,0.0120275,0.0979,0.01585
segment_69606,0.0,0.0,9.045e-06,7.6275e-05,0.000148525,4.855e-05
segment_69607,0.0,0.0,0.0,0.0,0.0,0.0
segment_69608,0.0,0.0,0.0,0.0,0.0,0.0
segment_69609,0.0,0.0,0.0,0.0,0.0,0.0
segment_69610,0.0,0.0,0.0,0.0,0.0,0.0
segment_69611,0.0,0.0,0.0,0.0,0.0,0.0
segment_69612,0.0,0.0,0.0,0.0,0.0,0.0
segment_69613,0.0,0.0,0.0,0.0,0.0,0.0
segment_69614,0.0,0.0,0.0,0.0,0.0,0.0
segment_69615,0.0,0.0,0.0,0.0,0.0,0.0
segment_69616,0.0,0.0,0.0,0.0,0.0,0.0
segment_69617,0.0,0.0,0.0,0.0,0.0,0.0
