,5th_eps_pipe_comp,16th_eps_pipe_comp,50th_eps_pipe_comp,84th_eps_pipe_comp,95th_eps_pipe_comp,mean_eps_pipe_comp
segment_92695,0.0,0.0,0.0,0.0,0.0,0.0
segment_92696,0.0,0.0,0.000515,0.0029775,0.0058175,0.0027525
segment_92697,0.0,0.0,0.0,0.05275,0.2004,0.028975
segment_92698,0.0,0.0,0.0052675,0.15015,0.25,0.053075
segment_92699,0.0,0.0,0.0210225,0.228325,0.25,0.07075
segment_92700,0.0,0.0,0.0287,0.25,0.25,0.078125
segment_92701,0.0,0.0,0.0273,0.25,0.25,0.077075
segment_92702,0.0,0.0,0.02298,0.21305,0.25,0.069775
segment_92703,0.0,0.0,0.01569,0.1518,0.25,0.05855
segment_92704,0.0,0.0,0.0237225,0.211125,0.25,0.07055
segment_92705,0.0,0.0,0.02815,0.24945,0.25,0.077375
segment_92706,0.0,0.0,0.03135,0.25,0.25,0.07945
segment_92707,0.0,0.0,0.02124,0.231425,0.25,0.071425
segment_92708,0.0,0.0,0.0044075,0.132875,0.25,0.049025
segment_92709,0.0,0.0,0.0,0.0058525,0.057475,0.0095225
segment_92710,0.0,0.0,0.00010425,0.00065725,0.0011075,0.0004635
segment_92711,0.0,0.0,0.0,0.0,0.0,0.0
segment_92712,0.0,0.0,0.0,0.0,0.0,0.0
segment_92713,0.0,0.0,0.0,0.0,0.0,0.0
segment_92714,0.0,0.0,0.0,0.0,0.0,0.0
segment_92715,0.0,0.0,0.0,0.0,0.0,0.0
segment_92716,0.0,0.0,0.0,0.0,0.0,0.0
segment_92717,0.0,0.0,0.0,0.0,0.0,0.0
segment_92718,0.0,0.0,0.0,0.0,0.0,0.0
segment_96047,0.0,0.0,0.0,0.0,0.0,0.0
segment_96048,0.0,0.0,0.0,0.0,0.0,0.0
segment_96049,0.0,0.0,0.0,0.0,0.0,0.0
segment_96050,0.0,0.0,0.0003035,0.00182875,0.0032975,0.00147525
segment_96051,0.0,0.0,0.0,0.017245,0.12265,0.0179025
segment_96052,0.0,0.0,0.00456,0.141575,0.25,0.05105
segment_96053,0.0,0.0,0.0207425,0.222725,0.25,0.069575
segment_96054,0.0,0.0,0.026225,0.249875,0.25,0.07595
segment_96055,0.0,0.0,0.027975,0.25,0.25,0.0779
segment_96056,0.0,0.0,0.024805,0.22365,0.25,0.0723
segment_96057,0.0,0.0,0.015575,0.1719,0.25,0.061225
segment_96058,0.0,0.0,0.013035,0.09925,0.232575,0.044575
segment_96059,0.0,0.0,0.009125,0.04915,0.112175,0.025725
segment_96060,0.0,0.0,0.0066575,0.036475,0.09175,0.019815
segment_96061,0.0,0.0,0.0058175,0.0287,0.07025,0.016005
segment_96062,0.0,0.0,0.004525,0.0223225,0.054525,0.0125325
segment_96063,0.0,0.0,0.00362,0.01684,0.042075,0.0096875
segment_96064,0.0,0.0,0.0033325,0.0158,0.04045,0.0092125
segment_96065,0.0,0.0,0.004045,0.02178,0.05675,0.0125225
segment_96066,0.0,0.0,0.0054475,0.028175,0.07175,0.015875
segment_96067,0.0,0.0,0.007345,0.03975,0.095825,0.021235
segment_96068,0.0,0.0,0.0093725,0.050925,0.116425,0.026675
segment_96069,0.0,0.0,0.011865,0.0996,0.2458,0.044325
segment_96070,0.0,0.0,0.0166925,0.1561,0.25,0.05945
segment_96071,0.0,0.0,0.02373,0.220075,0.25,0.071625
segment_96072,0.0,0.0,0.027375,0.247375,0.25,0.076875
segment_96073,0.0,0.0,0.027575,0.25,0.25,0.077425
segment_96074,0.0,0.0,0.02122,0.231325,0.25,0.07135
segment_96075,0.0,0.0,0.0050825,0.15305,0.25,0.0537
segment_96076,0.0,0.0,0.0,0.036925,0.169,0.024445
segment_96077,0.0,0.0,0.00039875,0.0048425,0.0254,0.006055
segment_96078,0.0,0.0,1.277e-05,6.9775e-05,0.000121325,4.52e-05
segment_96079,0.0,0.0,0.0,0.0,0.0,0.0
segment_96080,0.0,0.0,0.0,0.0,0.0,0.0
segment_96081,0.0,0.0,0.0,0.0,0.0,0.0
segment_96089,0.0,0.0,0.0,0.0,0.0,0.0
segment_96090,0.0,0.0,0.0,0.0,0.0,0.0
segment_96091,0.0,0.0,0.0,0.0,0.0,0.0
segment_112869,0.0,0.0,0.0,0.0,0.0,0.0
segment_112870,0.0,0.0,0.0,0.0,0.0,0.0
segment_112871,0.0,0.0,0.000166425,0.0010915,0.001961,0.00081075
segment_112872,0.0,0.0,0.0,0.063025,0.220475,0.03185
segment_112873,0.0,0.0,0.0121325,0.189175,0.25,0.06185
segment_112874,0.0,0.0,0.00395,0.13065,0.25,0.0485
segment_112875,0.0,0.0,0.0,0.00835,0.085275,0.01287
segment_112876,0.0,0.0,3.0325e-05,0.00019175,0.00035025,0.000127525
segment_112877,0.0,0.0,0.0,0.0,0.0,0.0
segment_112878,0.0,0.0,0.0,0.0,0.0,0.0
segment_112879,0.0,0.0,0.0,0.0,0.0,0.0
segment_112880,0.0,0.0,0.0,0.0,0.0,0.0
segment_112881,0.0,0.0,0.0,0.0,0.0,0.0
segment_112882,0.0,0.0,3.71e-05,0.000225975,0.00042325,0.000150275
segment_112883,0.0,0.0,0.0,0.0152025,0.114725,0.0166575
segment_112884,0.0,0.0,0.0046375,0.1419,0.25,0.051225
segment_112885,0.0,0.0,0.0,0.01301,0.106675,0.015545
segment_112886,0.0,0.0,3.325e-05,0.000212525,0.00038975,0.000142025
segment_112887,0.0,0.0,0.0,0.0,0.0,0.0
segment_112888,0.0,0.0,0.0,0.0,0.0,0.0
segment_112889,0.0,0.0,0.0,0.0,0.0,0.0
segment_112890,0.0,0.0,0.0,0.0,0.0,0.0
segment_112891,0.0,0.0,0.0,0.0,0.0,0.0
segment_112892,0.0,0.0,0.00042575,0.00240175,0.0048425,0.002129
segment_112893,0.0,0.0,0.0,0.072475,0.23755,0.034275
segment_112894,0.0,0.0,0.00043775,0.00246925,0.00499,0.0022025
segment_112895,0.0,0.0,0.0,0.0,0.0,0.0
segment_112896,0.0,0.0,0.0,0.0,0.0,0.0
segment_112897,0.0,0.0,0.0,0.0,0.0,0.0
segment_112898,0.0,0.0,0.0,0.0,0.0,0.0
segment_112899,0.0,0.0,3.1525e-05,0.000200075,0.00036725,0.0001325
segment_112900,0.0,0.0,0.0,0.007985,0.0845,0.01262
segment_112901,0.0,0.0,0.00459,0.142975,0.25,0.0514
segment_112902,0.0,0.0,0.0243375,0.24775,0.25,0.0749
segment_112903,0.0,0.0,0.0145375,0.20045,0.25,0.064125
segment_112904,0.0,0.0,0.0,0.048575,0.19335,0.02775
segment_112905,0.0,0.0,2.8375e-05,0.00017935,0.00033525,0.000118025
segment_112906,0.0,0.0,0.0,0.0,0.0,0.0
segment_112907,0.0,0.0,0.0,0.0,0.0,0.0
segment_112908,0.0,0.0,0.0,0.0,0.0,0.0
segment_112909,0.0,0.0,0.0,0.0,0.0,0.0
segment_112910,0.0,0.0,0.0,0.0,0.0,0.0
segment_112911,0.0,0.0,0.0,0.0,0.0,0.0
segment_112912,0.0,0.0,0.0,0.0,0.0,0.0
segment_112913,0.0,0.0,3.3325e-07,2.28675e-06,4.2475e-06,1.3145e-06
segment_112914,0.0,0.0,0.0003815,0.0047875,0.0209875,0.0055575
segment_112915,0.0,0.0,0.0,0.05865,0.2146,0.03075
segment_112916,0.0,0.0,0.0127275,0.192225,0.25,0.0624
segment_112917,0.0,0.0,0.0263,0.25,0.25,0.076875
segment_112918,0.0,0.0,0.038725,0.25,0.25,0.08695
segment_112919,0.0,0.0,0.047375,0.25,0.25,0.09355
segment_112920,0.0,0.0,0.044125,0.25,0.25,0.0907
segment_112921,0.0,0.0,0.039825,0.25,0.25,0.0842
segment_112922,0.0,0.0,0.0283,0.19765,0.25,0.07195
segment_112923,0.0,0.0,0.0249025,0.149575,0.25,0.0618
segment_112924,0.0,0.0,0.022135,0.093825,0.179275,0.046325
segment_112925,0.0,0.0,0.0189325,0.0807,0.157775,0.040575
segment_112926,0.0,0.0,0.0161,0.0664,0.130775,0.03435
segment_112927,0.0,0.0,0.014135,0.05705,0.11385,0.029775
segment_112928,0.0,0.0,0.01242,0.0487,0.099525,0.025575
segment_112929,0.0,0.0,0.009015,0.03725,0.0805,0.01988
segment_112930,0.0,0.0,0.0081875,0.0319,0.06835,0.017265
segment_112931,0.0,0.0,0.007925,0.028925,0.062175,0.0159325
segment_112932,0.0,0.0,0.006025,0.02282,0.048875,0.012555
segment_112933,0.0,0.0,0.004505,0.0174825,0.038675,0.009755
segment_112934,0.0,0.0,0.0048125,0.0176525,0.037875,0.009795
segment_112935,0.0,0.0,0.00384,0.013885,0.031325,0.00785
segment_112936,0.0,0.0,0.0047375,0.0162475,0.0343,0.0090375
segment_112937,0.0,0.0,0.0034025,0.0107225,0.0242125,0.0061975
segment_112938,0.0,0.0,0.0032425,0.009915,0.0221825,0.00569
segment_112939,0.0,0.0,0.00397,0.0126775,0.0272,0.007215
segment_112940,0.0,0.0,0.00342,0.01148,0.025375,0.0065475
segment_112941,0.0,0.0,0.004655,0.0162225,0.034625,0.009005
segment_112942,0.0,0.0,0.00481,0.0179475,0.0386,0.009965
segment_112943,0.0,0.0,0.0054725,0.0209475,0.045425,0.011605
segment_112944,0.0,0.0,0.0050825,0.021895,0.04945,0.01205
segment_112945,0.0,0.0,0.00815,0.028925,0.06165,0.0159875
segment_112946,0.0,0.0,0.0066375,0.0263,0.05855,0.0146425
segment_112947,0.0,0.0,0.0080375,0.032525,0.071325,0.0176725
segment_112948,0.0,0.0,0.009495,0.040525,0.0863,0.02145
segment_112949,0.0,0.0,0.010525,0.045975,0.097125,0.0241675
segment_112950,0.0,0.0,0.014365,0.05735,0.113925,0.029925
segment_112951,0.0,0.0,0.015125,0.0652,0.129625,0.0337
segment_112952,0.0,0.0,0.0174475,0.074775,0.147325,0.038075
segment_112953,0.0,0.0,0.0225825,0.0942,0.179575,0.046625
segment_112954,0.0,0.0,0.025575,0.1554,0.25,0.06335
segment_112955,0.0,0.0,0.033425,0.21435,0.25,0.07675
segment_112956,0.0,0.0,0.038225,0.25,0.25,0.084425
segment_112957,0.0,0.0,0.047175,0.25,0.25,0.0921
segment_112958,0.0,0.0,0.048525,0.25,0.25,0.094275
segment_112959,0.0,0.0,0.047125,0.25,0.25,0.0936
segment_112960,0.0,0.0,0.03745,0.25,0.25,0.085175
segment_112961,0.0,0.0,0.0194,0.22065,0.25,0.068625
segment_112962,0.0,0.0,0.0013455,0.1131,0.25,0.0443
segment_112963,0.0,0.0,0.0,0.013745,0.110375,0.016055
segment_112964,0.0,0.0,3.2e-05,0.000203025,0.0003735,0.000134525
segment_112965,0.0,0.0,0.0,0.0,0.0,0.0
segment_112966,0.0,0.0,0.0,0.0,0.0,0.0
segment_112967,0.0,0.0,0.0,0.0,0.0,0.0
segment_112968,0.0,0.0,0.0,0.0,0.0,0.0
segment_112969,0.0,0.0,0.0,0.0,0.0,0.0
segment_112970,0.0,0.0,4.34e-07,2.8475e-06,5.2825e-06,1.66125e-06
segment_112971,0.0,0.0,0.0,0.00593,0.058275,0.0096575
segment_112972,0.0,0.0,0.00451,0.14095,0.25,0.050975
segment_112973,0.0,0.0,0.030425,0.25,0.25,0.07955
segment_112974,0.0,0.0,0.0431,0.25,0.25,0.089175
segment_112975,0.0,0.0,0.0502,0.25,0.25,0.094975
segment_112976,0.0,0.0,0.046325,0.25,0.25,0.091575
segment_112977,0.0,0.0,0.048,0.25,0.25,0.094025
segment_112978,0.0,0.0,0.047375,0.25,0.25,0.093575
segment_112979,0.0,0.0,0.03245,0.25,0.25,0.081
segment_112980,0.0,0.0,0.012115,0.188925,0.25,0.0619
segment_112981,0.0,0.0,0.0,0.04575,0.186575,0.02695
segment_112982,0.0,0.0,0.00034475,0.0041025,0.011085,0.00417
segment_112983,0.0,0.0,0.0,0.0,0.0,0.0
segment_112984,0.0,0.0,0.0,0.0,0.0,0.0
segment_112985,0.0,0.0,0.0,0.0,0.0,0.0
segment_112986,0.0,0.0,0.0,0.0,0.0,0.0
segment_112987,0.0,0.0,0.0,0.0,0.0,0.0
segment_112988,0.0,0.0,0.0,0.0,0.0,0.0
segment_112989,0.0,0.0,0.0,0.0,0.0,0.0
segment_112990,0.0,0.0,0.000402,0.0038975,0.00898,0.0038225
segment_112991,0.0,0.0,0.0,0.0224675,0.13735,0.0199175
segment_112992,0.0,0.0,0.0032575,0.126675,0.25,0.047575
segment_112993,0.0,0.0,0.019325,0.218725,0.25,0.0681
segment_112994,0.0,0.0,0.0385,0.25,0.25,0.086575
segment_112995,0.0,0.0,0.047375,0.25,0.25,0.094275
segment_112996,0.0,0.0,0.04265,0.25,0.25,0.08905
segment_112997,0.0,0.0,0.029875,0.25,0.25,0.078975
segment_112998,0.0,0.0,0.00833,0.17565,0.25,0.0588
segment_112999,0.0,0.0,0.0,0.048375,0.1926,0.027775
segment_113000,0.0,0.0,0.000173625,0.0011165,0.0019535,0.00082275
segment_113001,0.0,0.0,0.0,0.0,0.0,0.0
segment_113002,0.0,0.0,0.0,0.0,0.0,0.0
segment_113003,0.0,0.0,0.0,0.0,0.0,0.0
segment_113004,0.0,0.0,0.0,0.0,0.0,0.0
segment_113005,0.0,0.0,0.0,0.0,0.0,0.0
segment_113006,0.0,0.0,3.275e-05,0.0002041,0.0003775,0.00013535
segment_113007,0.0,0.0,0.0,0.00614,0.059875,0.0098325
segment_113008,0.0,0.0,0.0,0.087775,0.25,0.038075
segment_113009,0.0,0.0,0.0172575,0.212475,0.25,0.067175
segment_113010,0.0,0.0,0.033825,0.25,0.25,0.082775
segment_113011,0.0,0.0,0.046075,0.25,0.25,0.0924
segment_113012,0.0,0.0,0.049675,0.25,0.25,0.094975
segment_113013,0.0,0.0,0.042875,0.25,0.25,0.08965
segment_113014,0.0,0.0,0.0397,0.246475,0.25,0.0838
segment_113015,0.0,0.0,0.032975,0.191125,0.25,0.07385
segment_113016,0.0,0.0,0.032525,0.130075,0.2281,0.060525
segment_113017,0.0,0.0,0.0207725,0.12645,0.25,0.0551
segment_113018,0.0,0.0,0.0187075,0.078,0.153525,0.0398
segment_113019,0.0,0.0,0.014355,0.0604,0.119075,0.0311
segment_113020,0.0,0.0,0.012395,0.049775,0.102775,0.026175
segment_113021,0.0,0.0,0.0105925,0.042225,0.086675,0.02227
segment_113022,0.0,0.0,0.008975,0.034675,0.07335,0.0186925
segment_113023,0.0,0.0,0.00759,0.031025,0.068,0.0168425
segment_113024,0.0,0.0,0.0086825,0.03355,0.0716,0.0181875
segment_113025,0.0,0.0,0.0083675,0.03585,0.08025,0.0192625
segment_113026,0.0,0.0,0.009045,0.039825,0.086525,0.0211175
segment_113027,0.0,0.0,0.0130375,0.052175,0.107125,0.0274
segment_113028,0.0,0.0,0.014575,0.063875,0.1281,0.032975
segment_113029,0.0,0.0,0.017505,0.072725,0.142275,0.037425
segment_113030,0.0,0.0,0.02041,0.088625,0.17405,0.0439
segment_113031,0.0,0.0,0.027,0.108825,0.20085,0.052475
segment_113032,0.0,0.0,0.0264,0.159275,0.25,0.064625
segment_113033,0.0,0.0,0.032625,0.212375,0.25,0.0759
segment_113034,0.0,0.0,0.038425,0.25,0.25,0.085125
segment_113035,0.0,0.0,0.046425,0.25,0.25,0.092325
segment_113036,0.0,0.0,0.0467,0.25,0.25,0.093125
segment_113037,0.0,0.0,0.034125,0.25,0.25,0.083
segment_113038,0.0,0.0,0.0087175,0.17515,0.25,0.0588
segment_113039,0.0,0.0,0.0,0.0219875,0.1364,0.0197175
segment_113040,0.0,0.0,0.0001709,0.0011175,0.00197375,0.00082775
segment_113041,0.0,0.0,0.0,0.0,0.0,0.0
segment_113042,0.0,0.0,0.0,0.0,0.0,0.0
segment_113043,0.0,0.0,0.0,0.0,0.0,0.0
segment_113044,0.0,0.0,0.0,0.0,0.0,0.0
segment_113045,0.0,0.0,0.0,0.0,0.0,0.0
segment_113046,0.0,0.0,0.0,0.0,0.0,0.0
segment_113047,0.0,0.0,2.9775e-05,0.0001859,0.000341,0.000122375
segment_113048,0.0,0.0,0.0,0.013785,0.10985,0.015925
segment_113049,0.0,0.0,0.005255,0.153475,0.25,0.05385
segment_113050,0.0,0.0,0.0249325,0.25,0.25,0.07555
segment_113051,0.0,0.0,0.040575,0.25,0.25,0.087975
segment_113052,0.0,0.0,0.0511,0.25,0.25,0.095725
segment_113053,0.0,0.0,0.04855,0.25,0.25,0.0927
segment_113054,0.0,0.0,0.0353,0.25,0.25,0.0829
segment_113055,0.0,0.0,0.034975,0.2003,0.25,0.076225
segment_113056,0.0,0.0,0.04575,0.25,0.25,0.08775
segment_113057,0.0,0.0,0.045025,0.25,0.25,0.091225
segment_113058,0.0,0.0,0.0468,0.25,0.25,0.09225
segment_113059,0.0,0.0,0.026475,0.25,0.25,0.0769
segment_113060,0.0,0.0,0.0045325,0.14145,0.25,0.051025
segment_113061,0.0,0.0,0.0,0.00614,0.0591,0.009755
segment_113062,0.0,0.0,2.31575e-05,0.000144275,0.00026475,9.4825e-05
segment_113063,0.0,0.0,0.0,0.0,0.0,0.0
segment_113064,0.0,0.0,0.0,0.0,0.0,0.0
segment_113065,0.0,0.0,0.0,0.0,0.0,0.0
segment_113066,0.0,0.0,0.0,0.0,0.0,0.0
segment_113067,0.0,0.0,0.0,0.0,0.0,0.0
segment_113068,0.0,0.0,2.93e-07,2.0895e-06,3.9e-06,1.193e-06
segment_113069,0.0,0.0,0.0,0.0,0.0,0.0
segment_113070,0.0,0.0,0.0,0.0,0.0,0.0
segment_113071,0.0,0.0,0.0,0.0,0.0,0.0
segment_113072,0.0,0.0,0.0,0.0,0.0,0.0
segment_113073,0.0,0.0,0.0,0.0,0.0,0.0
segment_113074,0.0,0.0,0.0,0.0,0.0,0.0
segment_113075,0.0,0.0,0.0,0.0,0.0,0.0
segment_113076,0.0,0.0,0.0,0.0,0.0,0.0
segment_113077,0.0,0.0,2.40625e-07,1.80425e-06,3.3725e-06,1.01875e-06
segment_113078,0.0,0.0,0.0,0.005165,0.0407,0.0077375
segment_113079,0.0,0.0,0.001089,0.1051,0.25,0.0424
segment_113080,0.0,0.0,0.0203,0.223775,0.25,0.0691
segment_113081,0.0,0.0,0.03975,0.25,0.25,0.08755
segment_113082,0.0,0.0,0.04555,0.25,0.25,0.092825
segment_113083,0.0,0.0,0.047475,0.25,0.25,0.0937
segment_113084,0.0,0.0,0.0414,0.25,0.25,0.087425
segment_113085,0.0,0.0,0.032275,0.212575,0.25,0.07575
segment_113086,0.0,0.0,0.0319,0.1268,0.2239,0.0594
segment_113087,0.0,0.0,0.02243,0.09825,0.18625,0.047825
segment_113088,0.0,0.0,0.0199475,0.084475,0.16495,0.042075
segment_113089,0.0,0.0,0.0169525,0.067425,0.133225,0.035175
segment_113090,0.0,0.0,0.0141425,0.056275,0.112225,0.029425
segment_113091,0.0,0.0,0.0106,0.045025,0.094275,0.02367
segment_113092,0.0,0.0,0.009325,0.03755,0.0796,0.0199425
segment_113093,0.0,0.0,0.00812,0.031,0.06595,0.016805
segment_113094,0.0,0.0,0.007365,0.027525,0.059425,0.015175
segment_113095,0.0,0.0,0.0055375,0.0220375,0.0483,0.0121125
segment_113096,0.0,0.0,0.0043375,0.0168,0.03685,0.0093625
segment_113097,0.0,0.0,0.0045125,0.016475,0.0357,0.009165
segment_113098,0.0,0.0,0.0040125,0.01378,0.0295,0.0077175
segment_113099,0.0,0.0,0.004045,0.0129775,0.027475,0.0073225
segment_113100,0.0,0.0,0.003535,0.0107975,0.02416,0.00622
segment_113101,0.0,0.0,0.003625,0.010655,0.0229275,0.0060475
segment_113102,0.0,0.0,0.002304,0.0071075,0.016365,0.00412
segment_113103,0.0,0.0,0.0027975,0.0082575,0.0187625,0.00479
segment_113104,0.0,0.0,0.00240625,0.00702,0.0150325,0.00402
segment_113105,0.0,0.0,0.00253,0.00745,0.0161025,0.0042875
segment_113106,0.0,0.0,0.0025925,0.00792,0.018495,0.0046475
segment_113107,0.0,0.0,0.0030125,0.0089125,0.019985,0.0051625
segment_113108,0.0,0.0,0.003815,0.011175,0.0236025,0.0063175
segment_113109,0.0,0.0,0.00373,0.0114,0.025025,0.0065275
segment_113110,0.0,0.0,0.0036975,0.01226,0.02665,0.006955
segment_113111,0.0,0.0,0.0041375,0.01439,0.0314,0.008065
segment_113112,0.0,0.0,0.00414,0.014945,0.03325,0.0084
