,5th_eps_pipe_comp,16th_eps_pipe_comp,50th_eps_pipe_comp,84th_eps_pipe_comp,95th_eps_pipe_comp,mean_eps_pipe_comp
segment_67094,0.0,0.0,0.00026125,0.001683,0.002675,0.00084375
segment_67506,0.0,0.0,0.0,0.0737,0.20495,0.035525
segment_67574,0.0,0.0,0.0160025,0.189025,0.25,0.06645
segment_67652,0.0,0.0,0.0,0.0,0.0,0.0
segment_67857,0.0,0.0,0.0,0.0,0.0,0.0
segment_67869,0.0,0.0,7.3275e-06,5.1e-05,8.805e-05,3.0625e-05
segment_67888,0.0,0.0,0.0,0.0,0.0,0.0
segment_68420,0.0,0.0,0.0002236,0.0033325,0.00652,0.0034
segment_69002,0.0,0.00224025,0.1014,0.22005,0.25,0.109625
segment_69453,0.0,0.0,0.0,0.0,0.0,0.0
segment_69536,0.0,0.0,0.017705,0.198825,0.25,0.06975
segment_69914,0.0,0.0,0.0003705,0.003175,0.005255,0.002197
segment_70008,0.0,0.0,3.47e-05,0.00042375,0.00055075,0.000167525
segment_70307,0.0,0.0,0.0158125,0.190525,0.25,0.0669
segment_70368,0.0,0.0,0.0002705,0.002046,0.0030875,0.000988
segment_70439,0.0,0.0,0.0,0.0,0.0,0.0
segment_71167,0.0,0.0,0.0079975,0.070175,0.20265,0.03535
segment_71824,0.0,0.0,2.66e-05,0.00035425,0.000457,0.00013855
segment_71845,0.0,0.0,2.9625e-05,0.000408,0.000514,0.0001553
segment_72262,0.0,0.0,7.835e-05,0.0009255,0.0012135,0.00037475
segment_72329,0.0,0.0,1.5265e-05,0.00025875,0.00032425,9.7375e-05
segment_72948,0.0,0.0,0.00037125,0.00274,0.0040675,0.00128
segment_73162,0.0,0.0,0.00031025,0.0025475,0.003775,0.00119975
segment_73626,0.0,0.0,5.8875e-06,0.0001215,0.000153225,4.52e-05
segment_74053,0.0,0.0,6.43e-06,0.000131525,0.0001653,4.9e-05
segment_74053,0.0,0.0,4.4025e-06,0.00010105,0.0001271,3.7425e-05
segment_74202,0.0,0.0,5.3125e-05,0.000643,0.000828,0.000254
segment_74505,0.0,0.0,1.4465e-05,0.000245425,0.0003065,9.19e-05
segment_74593,0.0,0.0,6.6775e-06,0.000131975,0.000166275,4.9275e-05
segment_74609,0.0,0.0,3.4e-06,7.56e-05,9.54e-05,2.8075e-05
segment_74919,0.0,0.0,7.765e-06,0.000149,0.000188575,5.5825e-05
segment_74936,0.0,0.0,7.135e-06,0.000135475,0.0001705,5.065e-05
segment_75087,0.0,0.0,0.0,0.0,0.0,0.0
segment_75141,0.0,0.0,0.030575,0.25,0.25,0.09075
segment_75166,0.0,0.0,0.028825,0.25,0.25,0.089725
segment_75424,0.0,0.0,0.00036925,0.0029425,0.0048475,0.00202575
segment_75480,0.0,0.0,3.0425e-05,0.00042125,0.00054925,0.000166825
segment_75481,0.0,0.0,3.785e-05,0.000484,0.00062775,0.000191175
segment_75574,0.0,0.0,0.02685,0.25,0.25,0.08715
segment_76278,0.0,0.0,0.0,0.026875,0.162325,0.0236125
segment_76332,0.0,0.0,0.000272,0.00216625,0.0030475,0.0009745
segment_76700,0.0,0.0,0.0028875,0.0116725,0.026925,0.0073425
segment_76930,0.0,0.0,0.0002795,0.002246,0.0032525,0.0010435
segment_77366,0.0,0.0,0.0,0.149175,0.25,0.0558
segment_77431,0.0,0.0,0.0,0.0,0.0,0.0
segment_77962,0.0,0.0,0.00123825,0.0059675,0.0116175,0.0033475
segment_78336,0.0,0.0,0.0,0.0,0.0,0.0
segment_78440,0.0,0.0,0.0,0.0,0.0,0.0
segment_78589,0.0,0.0,0.029775,0.25,0.25,0.0896
segment_78971,0.0,0.0,0.03325,0.25,0.25,0.093075
segment_79165,0.0,0.0,0.000131875,0.00086175,0.00142675,0.00055225
segment_79430,0.0,0.0,6.8025e-05,0.00069,0.0009305,0.000301
segment_79729,0.0,0.0,6.045e-05,0.00066975,0.0008875,0.0002825
segment_79989,0.0,0.0,0.00089125,0.004055,0.0084725,0.002367
segment_80083,0.0,0.0,0.01386,0.147325,0.25,0.0575
segment_80299,0.0,0.0,0.0142375,0.1521,0.25,0.05825
segment_80635,0.0,0.0,5.645e-05,0.00062075,0.00081975,0.00026025
segment_80986,0.0,0.0,3.8375e-05,0.000465,0.0006085,0.00018955
segment_81392,0.0,0.0,1.465e-05,0.000193325,0.0002462,7.4675e-05
segment_81763,0.0,0.0,0.013175,0.15235,0.25,0.059225
segment_81929,0.0,0.0,0.03,0.25,0.25,0.089525
segment_82094,0.0,0.0,0.001893,0.0074475,0.0177025,0.0046675
segment_82683,0.0,0.0,0.00028,0.0016685,0.0025625,0.0008055
segment_82770,0.0,0.0,0.0,0.0,0.0,0.0
segment_83266,0.0,0.0,0.0,0.0,0.0,0.0
segment_83769,0.0,0.0,5.0375e-05,0.0090925,0.0157325,0.0075675
segment_84282,0.0,0.0,1.05075e-05,0.0001538,0.0001944,5.835e-05
segment_84313,0.0,0.0,4.805e-06,8.8525e-05,0.000111275,3.32e-05
segment_84386,0.0,0.0,7.1275e-06,0.00012295,0.000153675,4.6125e-05
segment_84517,0.0,0.0,0.00054575,0.002695,0.005155,0.0015075
segment_84589,0.0,0.0,7.5025e-06,0.00012675,0.0001582,4.76e-05
segment_84906,0.0,0.0,0.0222375,0.25,0.25,0.081675
segment_84934,0.0,0.0,0.0,0.0,0.0,0.0
segment_85055,0.0,0.0,0.0,0.0242875,0.10935,0.0192175
segment_85056,0.0,0.0,4.005e-06,0.0038625,0.00637,0.003215
segment_85159,0.0,0.0,0.0,0.0,0.0,0.0
segment_85252,0.0,0.0,8.435e-05,0.000955,0.00125575,0.00039525
segment_85296,0.0,0.0,4.9825e-05,0.0006995,0.00090725,0.0002805
segment_85486,0.0,0.0,0.022245,0.219125,0.25,0.07395
segment_86056,0.0,0.0,0.002835,0.0102125,0.02154,0.005845
segment_86245,0.0,0.0,0.000275,0.0014105,0.002088,0.000666
segment_86576,0.0,0.0,0.0,0.0,0.0,0.0
segment_86931,0.0,0.0,0.0,0.0,0.0,0.0
segment_86960,0.0,0.0,0.00017445,0.0019215,0.0032175,0.00137175
segment_87014,0.0,0.0,0.0,0.0,0.0,0.0
segment_87469,0.0,0.0,1.321e-05,8.7525e-05,0.0001513,5.2525e-05
segment_88025,0.0,0.0,0.0037425,0.0163075,0.035225,0.00946
segment_88183,0.0,0.0,0.016415,0.17635,0.25,0.065925
segment_89758,0.0,0.0,4.345e-08,4.445e-07,8.64e-07,2.452e-07
segment_90083,0.0,0.0,5.4025e-08,4.9475e-07,9.2625e-07,2.7425e-07
segment_90387,0.0,0.0,0.00029,0.00144225,0.00209475,0.00066875
segment_90719,0.0,0.0,7.5475e-05,0.0005835,0.00079,0.0002489
segment_90881,0.0,0.0,0.000159975,0.00099975,0.0013855,0.0004495
segment_91021,0.0,0.0,0.0,0.0,0.0,0.0
segment_91260,0.0,0.0,0.0107575,0.092375,0.209575,0.04165
segment_91818,0.0,0.0,0.00298,0.01205,0.025775,0.0069125
segment_91907,0.0,0.0,0.00076975,0.003215,0.006065,0.001755
segment_91944,0.0,0.0,2.49775e-05,0.0046775,0.0084,0.004715
segment_92007,0.0,0.0,0.01753,0.17285,0.25,0.0661
segment_92062,0.0,0.0,5.6825e-05,0.00479,0.009345,0.00487
segment_92889,0.0,0.0,0.0063225,0.0464,0.118675,0.02473
segment_93104,0.0,0.0,0.000787,0.0031675,0.005685,0.001692
segment_93376,0.0,0.0,0.0008725,0.0035075,0.0068,0.001946
segment_94092,0.0,0.0,0.0009925,0.003565,0.0066375,0.001944
segment_94497,0.0,0.0,0.010855,0.08685,0.2006,0.04005
segment_94651,0.0,0.0,0.00035775,0.014605,0.0611,0.0102025
segment_94927,0.0,0.05195,0.1538,0.2356,0.25,0.14505
segment_94971,0.0,0.0,0.000293,0.002048,0.009405,0.0021165
segment_95313,0.0,0.0,0.0,0.0,0.0,0.0
segment_95379,0.0,0.0,0.0,0.0,0.0,0.0
segment_95466,0.0,0.0,0.000186025,0.0017905,0.00302,0.00126575
segment_95512,0.0,0.0,0.0,0.0,0.0,0.0
segment_95672,0.0,0.0,0.0,0.0,0.0,0.0
segment_95682,0.0,0.0,0.0,0.0,0.0,0.0
segment_95933,0.0,0.0,0.012085,0.1623,0.25,0.0599
segment_96575,0.0,0.0,0.001776,0.00627,0.012875,0.0036025
segment_96578,0.0,0.0,0.0028775,0.0104925,0.0226925,0.00618
segment_96602,0.0,0.0,0.01748,0.194075,0.25,0.067275
segment_96609,0.0,0.0,0.0062125,0.0288,0.0648,0.0162975
segment_96687,0.0,0.0,0.0,0.0,0.0,0.0
segment_96769,0.0,0.0,0.0011015,0.0042225,0.00868,0.0024375
segment_96895,0.0,0.0,0.01168,0.0958,0.213925,0.0427
segment_96935,0.0,0.0,0.0233575,0.225625,0.25,0.07605
segment_97365,0.0,0.0,0.0,0.0,0.0,0.0
segment_97366,0.0,0.0,0.0,0.0,0.0,0.0
segment_97608,0.0,0.0,0.0,0.0046025,0.017955,0.00573
segment_97738,0.0,0.0,0.0,0.0,0.0,0.0
segment_97753,0.0,0.0,0.0097275,0.0796,0.18885,0.037825
segment_97888,0.0,0.02317,0.11365,0.217325,0.25,0.117925
segment_97904,0.0,0.0,0.002635,0.091825,0.236925,0.041025
segment_98171,0.0,0.0,0.0,0.0055225,0.040975,0.0084475
segment_98172,0.0,0.0,0.0,0.0049925,0.029875,0.0070575
segment_98310,0.0,0.0,0.0,0.0,0.0,0.0
segment_98648,0.0,0.0,0.0102725,0.075325,0.178625,0.036325
segment_98782,0.0,0.0,0.001355,0.0047075,0.00972,0.0027325
segment_98911,0.0,0.0,0.0199025,0.1882,0.25,0.069
segment_99475,0.0,0.0,0.0184225,0.176675,0.25,0.066275
segment_99656,0.0,0.0,0.01309,0.100325,0.24115,0.04565
segment_99854,0.0,0.0,0.0,0.0,0.0,0.0
segment_100813,0.0,0.0,0.0,0.0,0.0,0.0
segment_100829,0.0,0.0,0.0,0.12,0.25,0.049875
segment_101084,0.0,0.0,0.0,0.12055,0.25,0.05025
segment_101534,0.0,0.0,0.0002845,0.00183175,0.00249225,0.00080375
segment_101693,0.0,0.0,0.0,0.0,0.0,0.0
segment_102022,0.0,0.0,0.00204775,0.007505,0.01421,0.00413
segment_102436,0.0,0.0,0.0014645,0.0060375,0.0107375,0.00323
segment_102879,0.0,0.0,2.13125e-05,0.00030175,0.00037675,0.00011445
segment_102985,0.0,0.0,2.167e-05,0.0003065,0.000382,0.000116275
segment_103518,0.0,0.0,0.010085,0.04945,0.112525,0.026675
segment_104170,0.0,0.0,0.0,0.0,0.0,0.0
segment_104379,0.0,0.0,0.0005805,0.00289,0.0041075,0.00132825
segment_104606,0.0,0.0,0.0,0.0,0.0,0.0
segment_105109,0.0,0.0,0.024865,0.25,0.25,0.08115
segment_105598,0.0,0.0,0.0,0.0,0.0,0.0
segment_105799,0.0,0.0,0.0006915,0.00329,0.0050325,0.00157575
segment_105872,0.0,0.0,0.0,0.0,0.0,0.0
segment_105892,0.0,0.0,0.0156925,0.0749,0.16225,0.03785
segment_106172,0.0,0.0,0.0,0.0,0.0,0.0
segment_106225,0.0,0.0,0.0,0.0,0.0,0.0
segment_106252,0.0,0.0,0.0,0.0,0.0,0.0
segment_106301,0.0,0.0,0.0247675,0.211125,0.25,0.07365
segment_106724,0.0,0.0,0.036075,0.25,0.25,0.09475
segment_106765,0.0,0.0,1.43675e-07,1.44825e-06,2.8125e-06,8.05e-07
segment_107661,0.0,0.0,0.02282,0.169425,0.25,0.06545
segment_107767,0.0,0.0,0.00138875,0.0058575,0.0108725,0.0031675
segment_107841,0.0,0.0,0.0030875,0.011245,0.0234125,0.00655
segment_107861,0.0,0.0,0.0062175,0.022625,0.04755,0.01303
segment_107955,0.0,0.0,0.022005,0.16805,0.25,0.064975
segment_108129,0.0,0.0,0.000135675,0.0010645,0.001416,0.00044325
segment_108409,0.0,0.0,0.033125,0.25,0.25,0.0919
segment_108412,0.0,0.0,0.0,0.0072975,0.0558,0.0108425
segment_108788,0.0,0.0,0.00135025,0.1675,0.25,0.059625
segment_108998,0.0,0.0,2.56e-05,0.00017285,0.00029925,0.00010365
segment_109034,0.0,0.0,2.7925e-05,0.00019005,0.0003315,0.00011415
segment_109503,0.0,0.0,0.0005165,0.00262,0.00374,0.00119925
segment_110032,0.0,0.0,0.0,0.0,0.0,0.0
segment_110593,0.0,0.0,0.0,0.0,0.0,0.0
segment_111029,0.0,0.0,0.0,0.0,0.0,0.0
segment_111332,0.0,0.0,0.0,0.0,0.0,0.0
segment_111462,0.0,0.0,1.348e-07,1.5955e-06,3.205e-06,8.7875e-07
segment_111995,0.0,0.0,0.0039275,0.012595,0.0234575,0.00698
segment_112407,0.0,0.0,0.0,0.0,0.0,0.0
segment_113181,0.0,0.0,0.0011725,0.0033475,0.0054525,0.00176275
segment_113903,0.0,0.0,0.000135975,0.0024665,0.00413,0.00184125
segment_114001,0.0,0.0,0.001072,0.0031525,0.005285,0.0016745
segment_114023,0.0,0.0,0.00824,0.030775,0.061175,0.01697
segment_114031,0.0,0.0,0.03625,0.25,0.25,0.087
segment_115116,0.0,0.0,0.013435,0.054675,0.1067,0.0283
segment_115141,0.0,0.0190225,0.126325,0.25,0.25,0.131925
segment_115446,0.0,0.0,0.0385,0.25,0.25,0.089875
segment_115455,0.0,0.0,0.001443,0.0102725,0.0314,0.00601
segment_115493,0.0,0.0,0.0230725,0.219775,0.25,0.0738
segment_115543,0.0,0.0,0.00417,0.01401,0.0261,0.0077575
segment_116009,0.0,0.0,0.0001716,0.0033525,0.02383,0.004745
segment_116032,0.0,0.0,0.01953,0.16475,0.25,0.0652
segment_116179,0.0,0.0,0.0120575,0.0474,0.093275,0.02489
segment_116415,0.0,0.0,0.0019755,0.00587,0.0104475,0.00317
segment_116582,0.0,0.0,0.022765,0.22195,0.25,0.07565
segment_117364,0.0,0.0,0.01082,0.04205,0.084025,0.02249
segment_117860,0.0,0.0,0.00442,0.0176325,0.034375,0.009885
segment_118004,0.0,0.0,0.0043725,0.01624,0.0311,0.0090675
segment_118610,0.0,0.0,0.00183,0.0053225,0.0093925,0.002895
segment_118943,0.0,0.0,0.02555,0.1866,0.25,0.07245
segment_119102,0.0,0.0,0.0,0.0,0.0,0.0
segment_119886,0.0,0.0,0.0108525,0.042875,0.085775,0.0228075
segment_120020,0.0,0.0,0.0020715,0.0060325,0.0106975,0.00326
segment_120052,0.0,0.0,0.0,0.0,0.0,0.0
segment_120427,0.0,0.0,2.4125e-05,0.000157725,0.0002785,9.635e-05
segment_120913,0.0,0.0,0.0025975,0.043375,0.108675,0.021785
segment_121277,0.0,0.0,0.0086125,0.02945,0.055075,0.0162325
segment_122259,0.0,0.0,0.0,0.12585,0.25,0.050975
segment_123214,0.0,0.0,0.036175,0.223975,0.25,0.080975
segment_123540,0.0,0.0,0.0653,0.25,0.25,0.1088
segment_124266,0.0,0.0,0.0082275,0.028475,0.053775,0.0157375
segment_124402,0.0,0.0,0.0,0.0,0.0,0.0
segment_124435,0.0,0.0,0.0,0.0,0.0,0.0
segment_124506,0.0,0.0,0.0,0.0,0.0,0.0
segment_124773,0.0,0.0,0.071925,0.25,0.25,0.112375
segment_125145,0.0,0.0,0.00041475,0.00200525,0.0027025,0.00087775
segment_125466,0.0,0.0,0.000341,0.00173175,0.0023405,0.00075975
segment_125502,0.0,0.0,0.00044525,0.0020995,0.002835,0.00092375
segment_125550,0.0,0.0,0.00058325,0.002483,0.0034775,0.00113475
segment_125578,0.0,0.0,0.000855,0.0033325,0.0046425,0.001557
segment_125610,0.0,0.0,0.0032875,0.00931,0.0165,0.0050375
segment_125853,0.0,0.0,0.007405,0.02297,0.043625,0.0129275
segment_126367,0.0,0.0,0.08285,0.25,0.25,0.11565
segment_126418,0.0,0.0,0.0,0.0,0.0,0.0
segment_126462,0.0,0.0,0.048875,0.25,0.25,0.096025
segment_126713,0.0,0.0,0.078775,0.25,0.25,0.11475
segment_126999,0.0,0.0,0.04355,0.25,0.25,0.093675
segment_127290,0.0,0.0,0.062775,0.25,0.25,0.107775
segment_127527,0.0,0.0,0.0863,0.25,0.25,0.1178
segment_127756,0.0,0.0,0.00902,0.0304,0.056825,0.0168075
segment_127806,0.0,0.0,0.026975,0.1179,0.231425,0.05515
segment_128260,0.0,0.0,0.0,0.0,0.0,0.0
segment_128372,0.0,0.0,4.79e-05,0.00034425,0.00061325,0.00020875
segment_128602,0.0,0.0,0.0591,0.25,0.25,0.107475
segment_128648,0.0,0.0,0.00676,0.0212,0.041225,0.01196
segment_128879,0.0,0.0,0.0,0.0,0.0,0.0
segment_129334,0.0,0.0,0.0023575,0.0067,0.0105025,0.0034625
segment_129406,0.0,0.0,0.064075,0.25,0.25,0.10835
segment_129743,0.0,0.0,0.07725,0.25,0.25,0.113425
segment_130007,0.0,0.0,0.00016265,0.000858,0.0011375,0.0003665
segment_130197,0.0,0.0,0.00012645,0.0007135,0.00095025,0.00029925
segment_130524,0.0,0.0,0.00019655,0.00096125,0.00130075,0.0004215
segment_130866,0.0,0.0,0.00025675,0.001169,0.0015755,0.000514
segment_131422,0.0,0.0,0.002426,0.00699,0.012605,0.0038425
segment_132627,0.0,0.0,0.0,0.0,0.0,0.0
segment_132984,0.0,0.0,0.056725,0.25,0.25,0.104125
segment_133019,0.0,0.0,4.12e-05,0.00027275,0.00048025,0.000168475
segment_133063,0.0,0.0,0.002665,0.0077525,0.0138575,0.00427
segment_133572,0.0,0.0,0.00683,0.0231325,0.0433,0.0128
segment_133587,0.0,0.0,0.04505,0.25,0.25,0.099075
segment_134351,0.0,0.0,0.00038425,0.00170975,0.00238875,0.00077525
segment_134455,0.0,0.0,0.000482,0.00204,0.0028375,0.00092675
segment_134746,0.0,0.0,0.01119,0.041175,0.079225,0.0222925
segment_135014,0.0,0.0,0.0,0.0,0.0,0.0
segment_135134,0.0,0.0,0.0,0.0210725,0.12525,0.0199575
segment_135606,0.0,0.0,0.034325,0.25,0.25,0.0887
segment_135710,0.0,0.0,3.4975e-05,0.0002925,0.000526,0.000175975
segment_135786,0.0,0.0,0.0001843,0.00376,0.0063075,0.0028275
segment_135849,0.0,0.0,0.04005,0.25,0.25,0.096325
segment_135921,0.0,0.0,0.0,0.0,0.0,0.0
segment_135924,0.0,0.0,0.0,0.07905,0.25,0.03855
segment_136119,0.0,0.0,0.0068625,0.024365,0.046575,0.013645
segment_136358,0.0,0.0,0.0037425,0.0125575,0.02381,0.0069725
segment_136922,0.0,0.0,0.005845,0.019055,0.0359,0.0105825
segment_137023,0.0,0.0,0.0,0.0,0.0,0.0
segment_137618,0.0,0.0,3.84e-05,0.00028325,0.0005035,0.000170875
segment_137654,0.0,0.0,0.0,0.0,0.0,0.0
segment_138061,0.0,0.0,0.0,0.0,0.0,0.0
segment_138281,0.0,0.0,0.0,0.0,0.0,0.0
segment_138826,0.0,0.0,0.00049125,0.00175425,0.00245125,0.000823
segment_138860,0.0,0.0,0.00087375,0.00264,0.00383,0.00129625
segment_138897,0.0,0.0,0.00240425,0.0066175,0.01141,0.0036075
segment_139677,0.0,0.0,0.0210725,0.07365,0.131,0.037325
segment_139884,0.0,0.0,0.036525,0.25,0.25,0.088325
segment_140763,0.0,0.0,0.000183475,0.0039675,0.0068,0.0030375
segment_141012,0.0,0.0,0.00748,0.025325,0.046125,0.0140075
segment_141084,0.0,0.0,0.03555,0.25,0.25,0.091175
segment_141464,0.0,0.0,0.0033875,0.0088125,0.0148125,0.0048025
segment_141559,0.0,0.0,0.002775,0.0072725,0.0119625,0.0039225
segment_141951,0.0,0.0,0.0044225,0.0114375,0.0187425,0.00615
segment_142325,0.0,0.0,0.0007205,0.00288,0.0039925,0.00132925
segment_142564,0.0,0.0,0.002985,0.00759,0.01195,0.004035
segment_142925,0.0,0.0,2.4425e-07,2.705e-06,5.27e-06,1.49525e-06
segment_142937,0.0,0.0,0.020765,0.081525,0.145275,0.040125
segment_143284,0.0,0.0,0.0,0.0,0.0,0.0
segment_143454,0.0,0.0,0.0010155,0.018565,0.082225,0.0142425
segment_143610,0.0,0.0,0.09235,0.25,0.25,0.121325
segment_144079,0.0,0.0,0.02316,0.079375,0.15085,0.041375
segment_144369,0.0,0.0,0.01399,0.048575,0.08825,0.0258
segment_144602,0.0,0.0,0.0462,0.25,0.25,0.098375
segment_144607,0.0,0.0,0.0,0.035175,0.19165,0.026975
