,5th_eps_pipe_comp,16th_eps_pipe_comp,50th_eps_pipe_comp,84th_eps_pipe_comp,95th_eps_pipe_comp,mean_eps_pipe_comp
segment_147802,0.0,0.0,0.0014765,0.085325,0.2333,0.0386
segment_148010,0.0,0.0,0.0048125,0.170575,0.25,0.05915
segment_148202,0.0,0.0,0.00612,0.17605,0.25,0.06005
segment_149086,0.0,0.0,0.00402,0.103575,0.25,0.0439
segment_149305,0.0,0.0,0.00075175,0.0762,0.219175,0.036125
segment_149445,0.0,0.0,0.000107675,0.0963,0.25,0.0419
segment_149555,0.0,0.0,0.00263,0.1104,0.25,0.046025
segment_150464,0.0,0.0,0.0248975,0.18,0.25,0.068225
segment_150990,0.0,0.0,0.00206025,0.107725,0.25,0.045325
segment_151092,0.0,0.0,0.00117575,0.08215,0.227175,0.037625
segment_151772,0.0,0.0,0.014315,0.155125,0.25,0.0585
segment_151798,0.0,0.0,0.0048825,0.12525,0.25,0.049875
segment_152339,0.0,0.0,0.0,0.044075,0.162125,0.026325
segment_152363,0.0,0.0,0.0,0.0224775,0.11575,0.018885
segment_152525,0.0,0.0,0.0,0.04515,0.165925,0.02685
segment_152741,0.0,0.0,0.0006675,0.089325,0.24385,0.03995
segment_153217,0.0,0.0,0.000236975,0.047825,0.1254,0.0236225
segment_153399,0.0,0.0,0.0,0.0,0.0,0.0
segment_153610,0.0,0.0,0.0,0.0,0.0,0.0
segment_153627,0.0,0.0,0.0,0.0060275,0.036375,0.0077
segment_153757,0.0,0.0,0.004525,0.10635,0.25,0.04475
segment_153989,0.0,0.0,0.00093525,0.108975,0.25,0.04495
segment_155417,0.0,0.0,0.0020075,0.100375,0.25,0.043275
segment_155555,0.0,0.0,0.00459,0.11925,0.25,0.04765
segment_156324,0.0,0.0,0.0,0.0,0.0,0.0
segment_156328,0.0,0.0,0.0,0.0,0.0,0.0
segment_156417,0.0,0.0,0.0,0.0,0.0,0.0
segment_156419,0.0,0.0,0.0,0.0,0.0,0.0
segment_156582,0.0,0.0,0.0,0.0,0.0,0.0
segment_156891,0.0,0.0,0.0,0.0,0.0,0.0
segment_157100,0.0,0.0,0.0,0.0,0.0,0.0
segment_157106,0.0,0.0,0.0,0.0,0.0,0.0
segment_157122,0.0,0.0,0.0,0.0,0.0,0.0
segment_157392,0.0,0.0,0.0,0.0,0.0,0.0
segment_157822,0.0,0.0,0.0,0.0,0.0,0.0
segment_159182,0.0,0.0,5.4875e-06,0.080925,0.227825,0.03735
segment_159239,0.0,0.0,0.001181,0.0836,0.2318,0.0381
segment_159657,0.0,0.0,0.000517,0.0074475,0.0234275,0.0073425
segment_160002,0.0,0.0,0.0060225,0.1899,0.25,0.062
segment_160080,0.0,0.0,0.0,0.01277,0.10015,0.0159075
segment_160740,0.0,0.0,0.0233075,0.208375,0.25,0.07195
segment_161750,0.0,0.0,0.0002203,0.00159225,0.0026325,0.0009705
segment_162252,0.0,0.0,0.00055325,0.1004,0.25,0.043075
segment_162316,0.0,0.0,0.005555,0.129325,0.25,0.050775
segment_162847,0.0,0.0,0.0016555,0.113875,0.25,0.046
segment_163209,0.0,0.0,0.0047975,0.11685,0.25,0.0473
segment_163628,0.0,0.0,0.0047275,0.039725,0.107625,0.02108
segment_164040,0.0,0.0,0.002345,0.040125,0.129825,0.0221425
segment_164161,0.0,0.0,0.004795,0.119575,0.25,0.048125
segment_164230,0.0,0.0,0.0,0.009535,0.071375,0.0122525
segment_164508,0.0,0.0,1.10775e-05,0.000141675,0.000254,7.0525e-05
segment_164730,0.0,0.0,1.04625e-05,9.04e-05,0.000159725,4.58e-05
segment_165080,0.0,0.0,0.00785,0.1916,0.25,0.063025
segment_165157,0.0,0.0,0.00556,0.1894,0.25,0.062075
segment_165271,0.0,0.0,0.0078575,0.192,0.25,0.0631
segment_165329,0.0,0.0,0.096825,0.25,0.25,0.120225
segment_165398,0.0,0.0,0.0020395,0.1657,0.25,0.057025
segment_165460,0.0,0.0,0.0094725,0.207375,0.25,0.06525
segment_165683,0.0,0.0,0.0072275,0.18395,0.25,0.061675
segment_165991,0.0,0.0,0.00087375,0.156325,0.25,0.055225
segment_167733,0.0,0.0,0.003305,0.16125,0.25,0.0572
segment_167755,0.0,0.0,0.0035975,0.175025,0.25,0.059425
segment_168531,0.25,0.25,0.25,0.25,0.25,0.249975
segment_168945,0.0,0.0,0.0,0.0101825,0.075,0.012855
segment_169686,0.0,0.0,0.0044125,0.068525,0.15655,0.031025
segment_169852,0.0,0.0,0.0044025,0.072725,0.1615,0.03205
segment_169917,0.0,0.0,0.0034425,0.06045,0.142775,0.027675
segment_169949,0.0,0.0,0.00238625,0.05275,0.1299,0.02499
segment_170326,0.0,0.0,0.00386,0.126825,0.25,0.0498
segment_170882,0.0,0.0,1.1755e-07,2.86e-06,5.505e-06,1.281e-06
segment_170882,0.0,0.0,2.5325e-07,3.8725e-06,7.3625e-06,1.773e-06
segment_171588,0.0,0.0086825,0.219475,0.25,0.25,0.1618
segment_171611,0.0,0.0,0.0,0.121325,0.25,0.0487
segment_172100,0.0,0.0,1.91525e-05,0.00016005,0.000284,8.205e-05
segment_172222,0.0,0.0,0.0051575,0.19025,0.25,0.061925
segment_172960,0.0,0.0,1.207e-07,2.61e-06,5.005e-06,1.1745e-06
segment_172991,0.0,0.0,0.0070325,0.141025,0.25,0.053175
segment_173053,0.0,0.0,0.0005215,0.103775,0.25,0.043275
segment_173377,0.0,0.0,0.0139725,0.22815,0.25,0.0696
segment_173554,0.0,0.0,0.013625,0.23835,0.25,0.07105
segment_173611,0.0,0.0,0.0051775,0.191275,0.25,0.062075
segment_173939,0.0,0.0,0.0,0.0141475,0.1066,0.0166875
segment_174618,0.0,0.0,0.0140575,0.2438,0.25,0.07215
segment_174840,0.0,0.0,0.0,0.053025,0.211725,0.030975
segment_175058,0.0,0.0,0.0193825,0.25,0.25,0.080525
segment_175083,0.0,0.0,0.0157675,0.25,0.25,0.073525
segment_175153,0.0,0.0,7.9575e-08,1.47975e-06,2.8575e-06,6.6525e-07
segment_175271,0.0,0.0,0.0,0.0918,0.25,0.041725
segment_175514,0.0,0.0,0.0,0.0,0.0,0.0
segment_175602,0.0,0.0,0.0,0.038425,0.1855,0.02725
segment_176105,0.0,0.0,0.0,0.009095,0.05955,0.0113525
segment_176208,0.0,0.0,0.01394,0.235825,0.25,0.070225
segment_176412,0.25,0.25,0.25,0.25,0.25,0.249975
segment_176731,0.0,0.0,0.00839,0.2057,0.25,0.0649
segment_176949,0.0,0.0,0.000596,0.1428,0.25,0.05285
segment_177160,0.0,0.0,0.1711,0.25,0.25,0.145425
segment_177800,0.0,0.0,0.017195,0.25,0.25,0.07635
segment_177838,0.0,0.0,0.0,0.0,0.0,0.0
segment_178597,0.0,0.0,0.011925,0.176375,0.25,0.0625
segment_178790,0.0,0.0,0.0099025,0.147625,0.25,0.0551
segment_178818,0.0,0.0,0.0103875,0.15985,0.25,0.0578
segment_179120,0.0,0.0,0.0075825,0.128975,0.25,0.050375
segment_179552,0.0,0.0,0.010555,0.16925,0.25,0.06075
segment_179574,0.0,0.0,0.00969,0.1693,0.25,0.0607
segment_179849,0.0,0.0,0.00967,0.16785,0.25,0.060425
segment_180171,0.0,0.0,0.0,0.0,0.0,0.0
segment_180323,0.0,0.0,0.0,0.056325,0.1876,0.030425
segment_180539,0.0,0.0,0.008415,0.153,0.25,0.056
segment_181281,0.0,0.0,0.0,0.0,0.0,0.0
segment_181362,0.0,0.0,0.0,0.0,0.0,0.0
segment_181621,0.0,0.0,0.0,0.0,0.0,0.0
segment_181742,0.0,0.0,0.0,0.0,0.0,0.0
segment_181760,0.0,0.0,0.0,0.0,0.0,0.0
segment_181845,0.0,0.0,0.0,0.0,0.0,0.0
segment_181875,0.0,0.0,0.0,0.0,0.0,0.0
segment_181989,0.0,0.0,0.0,0.0,0.0,0.0
segment_182942,0.0,0.0,0.0,0.0,0.0,0.0
segment_183082,0.0,0.0,0.0,0.0,0.0,0.0
segment_183106,0.0,0.0,0.0,0.0,0.0,0.0
segment_183125,0.0,0.0,0.0,0.0,0.0,0.0
segment_183167,0.0,0.0,0.0,0.0,0.0,0.0
segment_183250,0.0,0.0,0.0,0.0,0.0,0.0
segment_184308,0.0,0.0,0.0,0.0,0.0,0.0
segment_184320,0.0,0.0,0.0,0.0,0.0,0.0
segment_184778,0.0,0.0,0.00655,0.095575,0.192375,0.04005
segment_184924,0.0,0.0,0.004465,0.070775,0.1557,0.031425
segment_185424,0.0,0.0,2.53e-05,0.0002366,0.0004195,0.000123275
segment_185441,0.0,0.0,0.00958,0.1659,0.25,0.0593
segment_185504,0.0,0.0,0.012255,0.1834,0.25,0.0633
segment_185567,0.0,0.0,2.7825e-07,4.8825e-06,9.1525e-06,2.19e-06
segment_186122,0.0,0.0,0.0094875,0.16065,0.25,0.058525
segment_186125,0.0,0.0,0.00988,0.15225,0.25,0.056725
segment_186172,0.0,0.0,0.0111725,0.17125,0.25,0.061025
segment_186841,0.0,0.0,0.009825,0.17075,0.25,0.061075
segment_187070,0.0,0.0,0.0069725,0.128275,0.25,0.0499
segment_187098,0.0,0.0,0.006595,0.12395,0.25,0.048725
segment_187370,0.0,0.0,0.0105325,0.1704,0.25,0.0603
segment_187912,0.0,0.0,0.011665,0.176675,0.25,0.061625
segment_188140,0.0,0.0,0.0,0.0503,0.172675,0.028025
segment_188263,0.0,0.0,0.0098575,0.165,0.25,0.0588
segment_188493,0.0,0.0,0.00994,0.148875,0.25,0.05505
segment_188975,0.0,0.0,0.00105125,0.0569,0.1418,0.027075
segment_189359,0.0,0.0,1.255e-05,0.00010455,0.0001831,5.565e-05
segment_189380,0.0,0.0,0.0055825,0.091575,0.18755,0.0385
segment_189429,0.0,0.0,7.895e-05,0.0006105,0.001028,0.0003555
segment_189429,0.0,0.0,1.0685e-05,9.925e-05,0.0001745,5.0875e-05
segment_189778,0.0,0.0,0.0030275,0.0701,0.161025,0.031375
segment_189965,0.0,0.0,0.0,0.0,0.0,0.0
segment_190466,0.0,0.0,0.0,0.0,0.0,0.0
segment_190733,0.0,0.0,0.0,0.0,0.0,0.0
segment_191269,0.0,0.0,0.00921,0.1631,0.25,0.0584
segment_191368,0.0,0.0,0.0039475,0.13085,0.25,0.0506
segment_191594,0.0,0.0,0.010505,0.164875,0.25,0.05935
segment_191741,0.0,0.0,0.01128,0.176425,0.25,0.061325
segment_191744,0.0,0.0,0.00704,0.14235,0.25,0.053325
segment_192005,0.0,0.0,0.008805,0.16165,0.25,0.05795
segment_192010,0.0,0.0,0.0094575,0.165625,0.25,0.05885
segment_192139,0.0,0.0,0.011255,0.17945,0.25,0.062375
segment_192226,0.0,0.0,0.0117175,0.180525,0.25,0.062425
segment_192807,0.0,0.0,0.0061,0.1419,0.25,0.05305
segment_192914,0.0,0.0,0.0,0.0157675,0.0974,0.0161025
segment_193004,0.0,0.0,0.0,0.0,0.0,0.0
segment_193245,0.0,0.0,0.0100425,0.15445,0.25,0.0571
segment_193359,0.0,0.0,0.0005495,0.092575,0.24985,0.041
segment_193372,0.0,0.0,0.0,0.0143025,0.091225,0.0152125
segment_194124,0.0,0.0,0.0,0.0,0.0,0.0
segment_194422,0.0,0.0,0.0,0.0101075,0.074375,0.01274
segment_194597,0.0,0.0,0.0005385,0.088975,0.241975,0.039675
segment_194810,0.0,0.0,0.0047175,0.079525,0.172075,0.03475
segment_194961,0.0,0.0,0.0048475,0.08195,0.17645,0.035775
segment_195214,0.0,0.0,0.0051775,0.0802,0.171525,0.03475
segment_195691,0.0,0.0,0.0,0.0,0.0,0.0
segment_195708,0.0,0.0,0.0,0.0,0.0,0.0
segment_195967,0.0,0.0,0.0,0.0,0.0,0.0
segment_196044,0.0,0.0,0.0,0.0,0.0,0.0
segment_196380,0.0,0.0,0.0,0.0,0.0,0.0
segment_196500,0.0,0.0,0.0,0.0,0.0,0.0
segment_197091,0.0,0.0,0.0,0.0,0.0,0.0
segment_197352,0.0,0.0,0.0,0.0,0.0,0.0
segment_198078,0.0,0.0,0.0004775,0.0038925,0.01899,0.0032625
segment_198187,0.0,0.0,0.0048725,0.08205,0.176625,0.035775
segment_198497,0.0,0.0,0.0034575,0.07125,0.163,0.03185
segment_198695,0.0,0.0,0.00086875,0.056,0.139325,0.0266
segment_198696,0.0,0.0,0.001313,0.06035,0.14725,0.028225
segment_199025,0.0,0.0,0.0,0.0,0.0,0.0
segment_199026,0.0,0.0,0.0,0.0,0.0,0.0
segment_199098,0.0,0.0,0.0,0.0,0.0,0.0
segment_199302,0.0,0.0,0.0,0.0,0.0,0.0
segment_199657,0.0,0.0,0.0,0.0,0.0,0.0
segment_199676,0.0,0.0,0.0,0.0,0.0,0.0
segment_199692,0.0,0.0,0.0,0.0,0.0,0.0
segment_199816,0.0,0.0,0.0,0.0,0.0,0.0
segment_200280,0.0,0.0,0.0,0.0,0.0,0.0
segment_200578,0.0,0.0,0.0,0.0,0.0,0.0
segment_200748,0.0,0.0,2.064e-05,0.0002121,0.0003765,0.0001086
segment_201150,0.0,0.0,0.03235,0.222325,0.25,0.077925
segment_201577,0.0,0.0,0.009865,0.1654,0.25,0.0598
segment_201679,0.0,0.0,0.00045175,0.004315,0.00805,0.0034025
segment_202237,0.0,0.0,0.0034075,0.07185,0.16395,0.032075
segment_202296,0.0,0.0,0.00062175,0.052875,0.1352,0.025625
segment_202630,0.0,0.0,0.0,0.0,0.0,0.0
segment_202898,0.0,0.0,0.0,0.0,0.0,0.0
segment_203074,0.0,0.0,0.0,0.0,0.0,0.0
segment_203506,0.0,0.0,0.0,0.0,0.0,0.0
segment_203523,0.0,0.0,0.0,0.0,0.0,0.0
segment_203764,0.0,0.0,0.005195,0.130125,0.25,0.050875
segment_203900,0.0,0.0,0.0089375,0.156275,0.25,0.0566
segment_204102,0.0,0.0,0.0,0.0,0.0,0.0
segment_204459,0.0,0.0,0.0,0.0,0.0,0.0
segment_205112,0.0,0.0,0.0,0.0,0.0,0.0
segment_205418,0.0,0.0,0.0,0.0,0.0,0.0
segment_205542,0.0,0.0,0.0,0.0,0.0,0.0
segment_205672,0.0,0.0,0.0,0.0,0.0,0.0
segment_205830,0.0,0.0,0.0,0.0,0.0,0.0
segment_206191,0.0,0.0,0.0,0.0,0.0,0.0
segment_206908,0.0,0.0,0.0096,0.15925,0.25,0.0583
segment_207070,0.0,0.0,0.0111,0.173325,0.25,0.061575
segment_207285,0.0,0.0,0.0165075,0.25,0.25,0.07445
segment_207613,0.0,0.0,0.0171325,0.25,0.25,0.075325
segment_207622,0.0,0.0,0.0,0.0,0.0,0.0
segment_207799,0.0,0.0,0.0189025,0.25,0.25,0.078175
segment_207831,0.0,0.0,0.0188475,0.25,0.25,0.0795
segment_208031,0.0,0.0,0.023415,0.25,0.25,0.078075
segment_208673,0.0,0.0,0.0131125,0.17725,0.25,0.062575
segment_208706,0.0,0.0,0.067625,0.25,0.25,0.0992
segment_209070,0.0,0.0,0.0098975,0.147725,0.25,0.05545
segment_209680,0.0,0.0,0.010685,0.14855,0.25,0.0561
segment_209728,0.0,0.0,0.0122675,0.1552,0.25,0.05795
segment_209859,0.0,0.0,0.009955,0.15375,0.25,0.05645
segment_210163,0.0,0.0,0.0157775,0.19445,0.25,0.06685
segment_210368,0.0,0.0,0.0139075,0.1815,0.25,0.0637
segment_210374,0.0,0.0,0.0137225,0.1802,0.25,0.06315
segment_210647,0.0,0.0,0.0115825,0.153625,0.25,0.05705
segment_210950,0.0,0.0,0.01189,0.1513,0.25,0.057025
segment_211294,0.0,0.0,0.0141025,0.1818,0.25,0.063575
segment_211381,0.0,0.0,0.0131175,0.18145,0.25,0.0638
segment_212066,0.0,0.0,0.01253,0.1937,0.25,0.06545
segment_212238,0.0,0.0,0.0142875,0.1767,0.25,0.062125
segment_212302,0.0,0.0,0.013645,0.1724,0.25,0.061175
segment_212850,0.0,0.0,0.010765,0.161275,0.25,0.058375
segment_213112,0.0,0.0,0.0137025,0.197675,0.25,0.066325
segment_213119,0.0,0.0,0.0144575,0.202275,0.25,0.067675
segment_213317,0.0,0.0,0.0051425,0.134375,0.25,0.051475
segment_213500,0.0,0.0,0.0133475,0.192775,0.25,0.065425
segment_213595,0.0,0.0,0.0124575,0.189075,0.25,0.064225
segment_213672,0.0,0.0,0.01567,0.1972,0.25,0.067375
segment_214197,0.0,0.0,0.01248,0.1745,0.25,0.061675
segment_214454,0.0,0.0,0.0,0.0,0.0,0.0
segment_214486,0.0,0.0,0.0,0.0,0.0,0.0
segment_214965,0.0,0.0,0.0,0.0,0.0,0.0
segment_215210,0.0,0.0,0.0,0.0,0.0,0.0
segment_215710,0.0,0.0,0.0,0.0,0.0,0.0
segment_216014,0.0,0.0,0.0,0.0,0.0,0.0
segment_216265,0.0,0.0,0.0,0.0,0.0,0.0
segment_217327,0.0,0.0,0.0187025,0.25,0.25,0.076625
segment_217473,0.0,0.0,0.01841,0.25,0.25,0.0784
segment_217993,0.0,0.0,0.01822,0.25,0.25,0.076525
segment_218596,0.0,0.0,0.0,0.040625,0.1557,0.025125
segment_219095,0.0,0.0,0.01078,0.1537,0.25,0.05655
segment_219278,0.0,0.0,0.0093025,0.146575,0.25,0.0551
segment_219527,0.0,0.0,0.0147375,0.1975,0.25,0.067425
segment_219599,0.0,0.0,0.0,0.0261,0.122875,0.02011
segment_220021,0.0,0.0,0.01218,0.1703,0.25,0.06095
segment_220256,0.0,0.0,0.0185725,0.21065,0.25,0.070425
segment_220503,0.0,0.0,0.011395,0.166325,0.25,0.0596
segment_220548,0.0,0.0,0.017395,0.201175,0.25,0.0684
segment_220586,0.0,0.0,0.0138875,0.185075,0.25,0.06445
segment_221560,0.0,0.0,0.0164925,0.19835,0.25,0.067625
segment_221675,0.0,0.0,0.012675,0.188925,0.25,0.06415
segment_221735,0.0,0.0,0.01351,0.17995,0.25,0.0632
segment_222212,0.0,0.0,0.0104325,0.15865,0.25,0.0577
segment_222241,0.0,0.0,0.012005,0.16985,0.25,0.060575
segment_222775,0.0,0.0,0.01377,0.194225,0.25,0.066475
segment_223487,0.0,0.0,0.0131975,0.18355,0.25,0.064375
segment_223608,0.0,0.0,0.01298,0.19235,0.25,0.064625
segment_224150,0.0,0.0,0.0,0.0,0.0,0.0
segment_224376,0.0,0.0,0.0,0.0,0.0,0.0
segment_224553,0.0,0.0,0.0,0.0,0.0,0.0
segment_224595,0.0,0.0,0.0,0.0,0.0,0.0
segment_224631,0.0,0.0,0.0,0.0,0.0,0.0
segment_224676,0.0,0.0,0.0,0.0,0.0,0.0
segment_224745,0.0,0.0,0.0,0.0,0.0,0.0
segment_224900,0.0,0.0,0.0,0.0,0.0,0.0
segment_225251,0.0,0.0,0.0,0.0,0.0,0.0
segment_225284,0.0,0.0,0.0,0.0,0.0,0.0
segment_225627,0.0,0.0,0.0,0.0,0.0,0.0
segment_226309,0.0,0.0,0.014125,0.1981,0.25,0.067125
segment_226331,0.0,0.0,0.01314,0.1923,0.25,0.06495
segment_226789,0.0,0.0,0.0137675,0.18675,0.25,0.064925
segment_227333,0.0,0.0,0.0,0.0,0.0,0.0
segment_227890,0.0,0.0,0.0,0.0,0.0,0.0
segment_228165,0.0,0.0,0.0,0.0,0.0,0.0
segment_228270,0.0,0.0,0.0,0.0,0.0,0.0
segment_228507,0.0,0.0,0.0,0.0,0.0,0.0
segment_228801,0.0,0.0,0.0,0.0,0.0,0.0
segment_229048,0.0,0.0,0.0,0.0,0.0,0.0
segment_229383,0.0,0.0,0.0129975,0.19005,0.25,0.0647
segment_229386,0.0,0.0,0.0138225,0.199425,0.25,0.0668
segment_229495,0.0,0.0,0.0130675,0.180725,0.25,0.06365
segment_229561,0.0,0.0,0.006665,0.14665,0.25,0.054275
segment_229774,0.0,0.0,1.577e-06,3.6975e-05,6.7625e-05,1.6565e-05
segment_229783,0.0,0.0,0.00248025,0.11545,0.25,0.047125
segment_230241,0.0,0.0,0.0141175,0.195125,0.25,0.06685
segment_230287,0.0,0.0,0.015335,0.193125,0.25,0.06635
segment_230324,0.0,0.0,0.0153025,0.193325,0.25,0.066375
segment_230954,0.0,0.0,0.0239925,0.25,0.25,0.07965
segment_231150,0.0,0.0,0.0240275,0.25,0.25,0.078625
segment_231297,0.0,0.0,0.0184125,0.240625,0.25,0.07275
segment_231339,0.0,0.0,0.0205675,0.249025,0.25,0.07495
